date,yangbyungi,goldenbyungi,longbyungi,soxl_bnh
2024-10-31,1017420.1834862962,1352393.6776361787,255889.80245985903,14029.988465974624
2024-11-01,1010336.1400651132,1352393.6776361787,253453.4869817716,14246.828143021914
2024-11-04,989587.5758504554,1333636.2233452587,245126.3065099958,14009.227220299883
2024-11-05,1000197.7444659772,1351898.1659367406,249509.78353749163,14498.269896193771
2024-11-06,1018024.8679995807,1437217.2998138499,270433.4706046087,15976.93194925029
2024-11-07,1016496.4662793209,1467392.4935987447,277735.9057434633,16682.814302191462
2024-11-08,993623.3652623392,1454940.1334021224,267274.2335998346,16322.952710495963
2024-11-11,969484.8582653026,1424418.5219204365,259234.95070335365,15114.186851211072
2024-11-12,974393.2081257734,1424418.5219204365,259234.95070335365,14611.30334486736
2024-11-13,974393.2081257734,1424418.5219204365,259234.95070335365,13674.740484429065
2024-11-14,974393.2081257734,1424418.5219204365,259234.95070335365,13663.206459054209
2024-11-15,974393.2081257734,1340051.1237453916,243343.20365431585,12322.952710495963
2024-11-18,986595.4082429474,1338160.398486089,248121.2418350312,12775.086505190311
2024-11-19,983900.9956229925,1341160.6719272388,245449.3277503457,12848.904267589389
2024-11-20,978392.8825986123,1323505.4566291063,240837.85298049997,12618.223760092273
2024-11-21,965441.6243438969,1321986.46819547,240032.13688112082,13116.493656286044
2024-11-22,956754.661916727,1315024.2739432848,235917.10082985213,13107.26643598616
2024-11-25,967452.2799728179,1301116.5852523462,240938.31118080523,13610.149942329874
2024-11-26,980851.6063778142,1323807.672883476,245140.20392021697,12985.005767012686
2024-11-27,970832.4443493825,1323807.672883476,245140.20392021697,12442.906574394463
2024-11-29,965053.7776674647,1322800.9734253294,246045.61674990822,12950.40369088812
2024-12-02,999229.4146010291,1404801.8779918829,260835.10075458477,13958.477508650518
2024-12-03,982302.475564361,1372293.0388146907,251534.73701589456,13707.035755478664
2024-12-04,1023984.8542497994,1372293.0388146907,266801.1982181971,14209.919261822377
2024-12-05,1023984.8542497994,1372293.0388146907,266801.1982181971,13453.287197231833
2024-12-06,1025120.7865121275,1372293.0388146907,267277.4623500423,13679.354094579008
2024-12-09,1011429.4487424376,1370658.338630052,259112.17420152578,13483.27566320646
2024-12-10,1021752.1084373046,1377225.4754726859,260353.63974958827,12500.576701268743
2024-12-11,1022257.3893015786,1377225.4754726859,263802.0826535295,13444.059976931949
2024-12-12,1012703.0640883583,1377225.4754726859,256748.75112304746,13033.448673587081
2024-12-13,1012703.0640883583,1376615.9162626727,255065.1311617748,14168.396770472897
2024-12-16,1031618.6806143157,1395152.8475394633,265450.4550146456,14991.9261822376
2024-12-17,1000696.7818792539,1395152.8475394633,250035.7902240847,14357.55478662053
2024-12-18,897944.4048829309,1141598.8795217182,234209.06911662704,12138.408304498269
2024-12-19,930356.366848184,1211945.1111630017,234209.06911662704,12147.635524798154
2024-12-20,963037.3095515446,1268391.783332639,246011.32590887274,12701.268742791235
2024-12-23,971435.804065624,1279289.0280400466,250489.43166351444,13148.78892733564
2024-12-24,992168.2659363139,1357366.4892589292,265688.326566158,14126.874279123414
2024-12-26,996055.9168222626,1323437.0804256035,267228.9916185674,14085.351787773934
2024-12-27,988722.3005052744,1323437.0804256035,261579.6476182865,13711.649365628604
2024-12-30,988722.3005052744,1289993.7832745283,254669.41361049554,12890.42675893887
2024-12-31,988722.3005052744,1297893.040982317,256228.87796953626,12595.155709342562
2025-01-02,969287.4727332712,1262098.7505442682,248996.41826083962,12798.154555940022
2025-01-03,1006888.677687678,1329178.0861620884,262909.9325218363,13739.33102652826
2025-01-06,1031964.4175655053,1422590.587807287,282376.46317504824,15003.46020761246
2025-01-07,1035305.824107816,1422590.587807287,292026.8862491629,14445.213379469435
2025-01-08,1039101.8014876873,1422590.587807287,292026.8862491629,13937.71626297578
2025-01-10,1039101.8014876873,1422590.587807287,292026.8862491629,12936.562860438291
2025-01-13,1039101.8014876873,1422590.587807287,303646.02227732353,12858.131487889274
2025-01-14,1026225.5303877273,1402711.7283637272,303579.7920799557,13070.357554786618
2025-01-15,1054012.2471965803,1442663.2879216173,315975.61678313813,13831.603229527107
2025-01-16,1054012.2471965803,1492561.6502284924,331608.2839365251,13850.057670126875
2025-01-17,1054012.2471965803,1491674.1477402323,330812.4428392688,14975.778546712803
2025-01-21,1050216.6950259926,1520348.8416203791,338100.11546011746,15561.707035755477
2025-01-22,1067278.4631358956,1515170.1104828499,345847.16472947976,16184.544405997693
2025-01-23,1048097.8139115784,1478821.156616886,336860.5133644384,16027.681660899654
2025-01-24,1050634.3264756186,1485858.17279299,338463.4745278147,15077.277970011535
2025-01-27,1082719.9373180675,1485858.17279299,338463.4745278147,11644.75201845444
2025-01-28,1059409.8235242798,1485858.17279299,338463.4745278147,11755.478662053056
2025-01-29,1047024.3808028537,1485858.17279299,338463.4745278147,11831.603229527105
2025-01-30,1052784.1753561348,1500287.08228978,341191.59867670864,12572.087658592849
2025-01-31,1027880.9517155016,1519365.6596201991,331637.6527614727,12424.452133794695
2025-02-03,971217.1725193525,1521491.5046822412,308921.7342191843,11767.012687427912
2025-02-04,986456.1072493341,1513280.0067630284,314620.6287475132,12184.544405997694
2025-02-05,1010601.9510270006,1566628.6295891902,325028.0985921035,12798.154555940022
2025-02-06,1008592.8298245454,1542439.1880081915,320487.5008052056,12830.449826989618
2025-02-07,966481.9319341198,1474301.69726329,294350.39413855807,12149.942329873125
2025-02-10,975526.4543294816,1497812.6884041517,294266.34550297714,12636.678200692042
2025-02-11,973862.3260590213,1518078.3671218099,289583.6428160845,12643.598615916957
2025-02-12,980499.6135961991,1508356.5809862623,285858.7741407406,12689.734717416379
2025-02-13,990632.568220263,1525783.2172648099,290406.7914126609,13107.26643598616
2025-02-14,990844.2929374473,1518367.6310662883,290568.52866313554,13167.243367935407
2025-02-18,996683.095830318,1570833.0222018012,293073.2085090013,13824.682814302192
2025-02-19,1017197.0384037532,1626190.197172171,302632.9506854618,14514.41753171857
2025-02-20,1004338.2007279512,1608564.97020566,299735.5973936769,14615.9169550173
2025-02-21,1023652.6279112675,1618612.7298000248,301607.8694375595,13268.742791234143
2025-02-24,1029700.5901915089,1618612.7298000248,301607.8694375595,12341.407151095731
2025-02-25,1029965.8561630277,1618612.7298000248,301607.8694375595,11617.070357554787
2025-02-26,1012197.369681177,1618612.7298000248,300665.06930509117,12152.249134948097
2025-02-27,1074443.3159007314,1618612.7298000248,305085.6355120053,10108.419838523645
2025-02-28,1087346.4121007794,1618612.7298000248,311975.92800988734,10435.986159169552
2025-03-03,1143318.8727683644,1618612.7298000248,327006.9565330123,9531.718569780853
2025-03-04,1124944.9206264117,1618612.7298000248,329542.2284302559,9550.173010380622
2025-03-05,1137596.1627827433,1612390.8163102977,343849.75684656977,10131.487889273356
2025-03-06,1102086.2428989261,1495823.4636000232,296226.7225149733,8874.279123414071
2025-03-07,1131345.7162838518,1495823.4636000232,313392.2053997784,9545.55940023068
2025-03-11,1087232.3077864063,1495823.4636000232,258775.51137632693,8013.840830449827
2025-03-12,1087232.3077864063,1495823.4636000232,267998.7198859949,8438.29296424452
2025-03-13,1070966.063194503,1495823.4636000232,261139.67816634072,8359.861591695502
2025-03-14,1098225.6007164111,1508353.5570170404,279806.2922451872,9107.266435986157
2025-03-17,1123008.7208695426,1496726.5719654025,289283.78184226516,9573.241061130335
2025-03-18,1114375.1618660772,1496726.5719654025,280540.92225650855,9217.993079584776
2025-03-19,1120736.2686243856,1503767.550869336,283800.4601238338,9425.60553633218
2025-03-20,1114570.764050245,1485712.5584936612,275032.59123803163,9287.19723183391
2025-03-21,1095749.7115284477,1460130.0798402098,258547.9570429781,8876.585928489041
2025-03-24,1095749.7115284477,1492375.5781209136,277159.7304700261,9674.740484429065
2025-03-25,1095749.7115284477,1488774.281742981,274943.33345099154,9483.27566320646
2025-03-26,1102718.074633703,1450761.7311359867,274943.33345099154,8641.291810841984
2025-03-27,1088078.7347061136,1436899.850309302,264373.2224624698,8161.476355247982
2025-03-28,1030353.5566887547,1436899.850309302,237373.9864384544,7386.389850057671
2025-03-31,1006825.7413387296,1436899.850309302,244853.5407300755,7271.049596309112
2025-04-01,1006755.1114293984,1436899.850309302,243728.61459941862,7358.708189158016
2025-04-02,1019089.0330467301,1456348.136403705,243476.19390859993,7474.048442906574
2025-04-03,980113.410538633,1389000.6905017255,190284.3820355186,5319.492502883506
2025-04-04,980113.410538633,1389000.6905017255,174851.66164013676,4032.295271049596
2025-04-07,980113.410538633,1389000.6905017255,204619.7435573268,4313.725490196079
2025-04-08,980113.410538633,1389000.6905017255,209162.6054968464,3833.910034602076
2025-04-09,1216221.73685513,1389000.6905017255,309998.71879411617,5886.966551326413
2025-04-10,1163486.8710627744,1389000.6905017255,243461.53339794622,4452.133794694349
2025-04-11,1209340.6851669536,1389000.6905017255,262704.0410349396,4733.564013840831
2025-04-14,1236331.7673109206,1389000.6905017255,285249.58992124046,4816.608996539792
2025-04-15,1225908.6487383742,1376841.2450595049,280397.81411643117,4881.199538638984
2025-04-16,1142536.7672018777,1324581.8175657836,222277.18911210023,4322.9527104959625
2025-04-17,1130659.8339055665,1330634.9662728547,222277.18911210023,4258.36216839677
2025-04-21,1159255.1373548442,1330634.9662728547,222277.18911210023,4004.6136101499424
2025-04-22,1165060.277086925,1330634.9662728547,224548.2659520109,4239.907727797001
2025-04-23,1208954.347058377,1330634.9662728547,250653.72305973986,4811.99538638985
2025-04-24,1208954.347058377,1330634.9662728547,283166.79574647255,5527.104959630911
2025-04-25,1236290.5126465978,1330634.9662728547,286644.9151081774,5688.581314878893
2025-04-28,1227298.244820041,1318034.8548318255,280214.19906499365,5653.979238754326
2025-04-29,1201395.2564865006,1272087.7046536277,268295.2126213711,5504.036908881199
2025-04-30,1153787.6629991361,1251273.8121722862,261448.17417593268,5453.287197231834
2025-05-01,1153787.6629991361,1304357.6486403928,259539.96246346002,5504.036908881199
2025-05-02,1153787.6629991361,1315578.8075894548,284370.42813599005,6131.487889273356
2025-05-05,1147562.182875875,1289430.4788033701,273799.3448058154,6002.306805074971
2025-05-06,1110722.1381764566,1300161.9039599888,261015.23172823802,5817.762399077277
2025-05-07,1135061.4263465423,1331057.2875398614,270157.6967380985,6122.260668973471
2025-05-08,1130753.4354321687,1370307.861019909,273722.5604423099,6306.805074971166
2025-05-09,1141231.639726418,1346456.9647755832,277884.7731796695,6509.803921568627
2025-05-12,1273348.8745504774,1530068.5779678002,331036.1756701294,7884.659746251442
2025-05-13,1316033.0472599168,1542313.5898802276,353595.7385520878,8562.860438292964
2025-05-14,1305764.237180207,1542313.5898802276,352462.9754086025,8678.200692041522
2025-05-15,1276433.181965307,1534334.7415129503,339108.1188289624,8489.042675893887
2025-05-16,1281907.0607862659,1541861.852085231,341489.98468271684,8489.042675893887
2025-05-19,1281907.0607862659,1583614.1647413173,353406.4420349848,8318.339100346022
2025-05-20,1286969.0066132206,1561240.2347848716,346628.349710477,8295.27104959631
2025-05-21,1239686.3031509852,1488356.157091112,321395.4703974239,7820.069204152248
2025-05-22,1210804.356769117,1487785.5128694526,308822.550040608,7640.138408304498
2025-05-23,1152699.910602278,1501708.375788737,287600.9973237346,7234.140715109573
2025-05-27,1152699.910602278,1571759.963754211,312274.8830202589,7986.159169550172
2025-05-28,1152699.910602278,1571759.963754211,314172.48151531996,7838.523644752017
2025-05-29,1152699.910602278,1571759.963754211,314172.48151531996,7930.7958477508655
2025-05-30,1143725.673272822,1571759.963754211,314172.48151531996,7455.594002306805
2025-06-02,1176207.9443333882,1571759.963754211,327866.93655257934,7847.750865051904
2025-06-03,1214326.723770929,1571759.963754211,344653.62064837944,8387.543252595156
2025-06-04,1226439.434679709,1571759.963754211,355205.4359040066,8788.927335640139
2025-06-05,1204910.6041572662,1528566.0864395374,348628.1066666565,8770.47289504037
2025-06-06,1200621.5295510297,1516915.2925464283,346500.0506413872,8862.745098039217
2025-06-09,1238140.964540759,1577847.3428174388,364749.4997745601,9485.58246828143
2025-06-10,1268797.003701782,1591797.6512193612,382217.4486878608,10106.113033448675
2025-06-11,1238040.5471822494,1591797.6512193612,371724.649899608,9993.079584775087
2025-06-12,1233709.5641651691,1599877.2971253183,367297.0640873811,10039.21568627451
2025-06-13,1208432.1065606,1496317.2908152398,332533.32300895354,9241.061130334487
2025-06-16,1233605.90097296,1537426.5432920742,357760.39190746367,10108.419838523645
2025-06-17,1210185.473134532,1537426.5432920742,344005.1969873352,9882.352941176472
2025-06-18,1207426.8472275718,1520999.3429465008,342610.5611860432,10006.920415224913
2025-06-20,1217045.0257776105,1545972.466517083,350684.0533022557,9813.148788927336
2025-06-23,1219245.665788466,1537809.82725294,350754.86420740443,9919.26182237601
2025-06-24,1238887.47468028,1634748.1987470116,383975.5739601059,11040.369088811995
2025-06-25,1243181.2325666975,1656695.430911197,393603.3310014495,11557.093425605537
2025-06-26,1244933.3281538093,1656695.430911197,395388.2499449662,11575.547866205306
2025-06-27,1225795.2094234205,1635294.1879042762,385200.0647857442,11510.957324106112
2025-06-30,1241027.1648717327,1658942.1484338124,393202.6225437326,11501.730103806227
2025-07-01,1240444.4874893655,1669081.651629924,393017.4857283222,11418.685121107266
2025-07-02,1276794.5155789626,1728112.5673528975,407323.91923620744,12032.295271049596
2025-07-03,1282120.5445985782,1748160.8180926235,412049.3822757154,12156.86274509804
2025-07-07,1282120.5445985782,1685350.4361649822,412049.3822757154,11506.343713956172
2025-07-08,1293609.5823596604,1730168.5423128833,417407.65686553303,12166.089965397925
2025-07-09,1283623.0055215103,1730168.5423128833,414121.3063788954,12272.202998846598
2025-07-10,1308538.2258005845,1730168.5423128833,425591.3579036935,12645.905420991927
2025-07-11,1307464.3805818171,1736585.1729331648,425028.63191132504,12572.087658592849
2025-07-14,1285854.6255886387,1695313.2927542059,414927.3532396649,12193.771626297577
2025-07-15,1285854.6255886387,1621826.7827979808,414927.3532396649,12553.63321799308
2025-07-16,1282934.5427399855,1582982.331196543,413519.196423464,12415.22491349481
2025-07-17,1280901.6921859393,1571711.2170724487,412459.36630790617,12590.542099192617
2025-07-18,1293230.275307037,1593105.4143681633,418073.780052241,12611.303344867358
2025-07-21,1274866.3598445975,1567905.1375641443,409531.37540867005,12664.359861591694
2025-07-22,1259565.3408579705,1547454.2280263517,404189.6688789101,11829.296424452134
2025-07-23,1258554.8688376732,1547454.2280263517,404189.6688789101,12018.45444059977
2025-07-24,1258554.8688376732,1547454.2280263517,404189.6688789101,11820.069204152249
2025-07-25,1259180.7963752039,1559316.8496051345,404557.7433808973,11806.228373702423
2025-07-28,1276170.0281269606,1626022.1937804136,418737.87305165647,12424.452133794695
2025-07-29,1260416.617051749,1655407.7780856069,414907.55238810735,12516.72433679354
2025-07-30,1279466.7520401217,1655407.7780856069,423875.9458988962,12659.746251441753
2025-07-31,1279412.393519186,1655407.7780856069,423875.9458988962,11506.343713956172
2025-08-01,1293277.8045056046,1655407.7780856069,427919.4732106334,11109.573241061129
2025-08-04,1297102.0532013574,1649722.5782045997,438008.25078052894,11561.707035755479
2025-08-05,1288550.4514536385,1611811.1359169933,444097.5259078341,11418.685121107266
2025-08-06,1306340.3730039038,1551554.5321523861,444097.5259078341,11063.437139561707
2025-08-07,1306340.3730039038,1509021.2660357878,430384.4597271702,11570.934256055363
2025-08-08,1312262.131001472,1525794.1926277936,434443.4451226952,11875.432525951557
2025-08-11,1288299.7055452354,1502233.3816936426,425138.01647325547,11815.455594002307
2025-08-12,1356798.5997790962,1619193.3190291866,457655.9556112157,12931.949250288351
2025-08-13,1371898.2102038725,1655333.5648147361,470039.54813409207,13504.0369088812
2025-08-14,1372834.319749103,1701149.1932778372,460885.0514989224,13462.514417531718
2025-08-15,1362143.0543773624,1663297.93855284,450630.17347166635,12581.314878892732
2025-08-18,1361452.6414216247,1663297.93855284,450236.31301688636,12664.359861591694
2025-08-19,1363040.2931674025,1576954.767255031,450918.91826134775,12110.726643598615
2025-08-20,1338199.834961154,1566911.2365616767,450918.91826134775,11843.137254901962
2025-08-21,1328897.027444018,1566911.2365616767,443177.87152500974,11686.274509803921
2025-08-22,1388862.4685912125,1663561.6979620606,471852.200885569,12650.519031141868
2025-08-25,1387256.0795075677,1657904.6955109832,470247.650203604,12567.474048442906
2025-08-26,1386127.0732185,1669196.13950336,469630.4485591161,12885.813148788928
2025-08-27,1376966.053842723,1667942.3514935107,465211.77671365836,12978.085351787775
2025-08-28,1369407.1257358496,1673988.8818158852,463739.2363006082,13153.402537485585
2025-08-29,1326903.3376454362,1599233.844534705,443030.1119599539,11986.159169550172
2025-09-02,1326903.3376454362,1599233.844534705,458711.87094153697,11658.592848904267
2025-09-03,1326903.3376454362,1599233.844534705,460135.7463479187,11515.570934256057
2025-09-04,1358092.363900432,1656601.1882722501,475681.6563145264,11826.989619377164
2025-09-05,1380030.969277259,1732028.9476990919,497340.21951625537,12221.453287197231
2025-09-08,1367910.1796730529,1714082.2041737998,491026.3439657172,12479.815455594002
2025-09-09,1371295.01146121,1719906.567035079,492694.8261392907,12484.429065743945
2025-09-10,1371295.01146121,1713640.4268794311,492694.8261392907,13162.629757785468
2025-09-11,1357911.3547193604,1743691.2010861652,485752.44942550256,13425.60553633218
2025-09-12,1366349.8498877187,1725769.205448605,490009.5795772503,13499.423298731259
2025-09-15,1380339.4989478167,1755100.6814082556,497276.25774190243,13840.83044982699
2025-09-16,1385335.2491889114,1764736.751941284,502319.0502055747,14066.897347174163
2025-09-17,1381701.7766662193,1755901.3858239087,500361.8353185283,14117.64705882353
2025-09-18,1449488.646361419,1889845.9008573478,538930.5902234485,15460.207612456747
2025-09-19,1449488.646361419,1889648.5762788898,538874.3188356671,15211.072664359863
2025-09-22,1467889.8433235583,1932213.1027911096,548756.8987235539,15843.137254901962
2025-09-23,1461082.4409123915,1934337.279614625,547273.1304906701,16064.590542099195
2025-09-24,1435063.104275838,1871707.6787474179,533224.2141729499,15755.478662053054
2025-09-25,1435063.104275838,1831727.168479844,548366.8643027666,15630.911188004615
2025-09-26,1435063.104275838,1832871.4809756952,548709.438822559,15686.274509803921
2025-09-29,1435063.104275838,1761148.2429517,548709.438822559,15690.888119953863
2025-09-30,1446269.7393472923,1783045.4141278032,554941.7873867837,16087.658592848902
2025-10-01,1492907.200585207,1854846.7827627282,574456.5723900672,16931.94925028835
2025-10-02,1525589.2122748587,1968658.0370276067,609704.5635621661,18006.920415224915
2025-10-03,1525589.2122748587,1968658.0370276067,609704.5635621661,17637.831603229526
2025-10-06,1525589.2122748587,1968658.0370276067,609704.5635621661,19220.299884659744
2025-10-07,1542975.7722062217,1968658.0370276067,609704.5635621661,17914.648212226068
2025-10-08,1633659.9391455255,1968658.0370276067,660333.5426331843,19727.7970011534
2025-10-09,1630787.5489419326,1968658.0370276067,656995.0354042999,19478.662053056516
2025-10-10,1706343.4867274002,1968658.0370276067,656995.0354042999,15981.545559400232
2025-10-13,1666657.503630877,1968658.0370276067,662472.8125240781,18062.28373702422
2025-10-14,1666657.503630877,1968658.0370276067,609716.7785496039,16901.960784313724
2025-10-15,1666657.503630877,1968658.0370276067,654604.5380055537,18449.826989619378
2025-10-16,1666657.503630877,1968658.0370276067,677436.3102556006,18726.64359861592
2025-10-17,1665942.0691887848,1964536.8184655728,677156.3034872762,18505.190311418686
2025-10-20,1688770.2544434331,2028686.3723052833,699225.3453072149,19427.91234140715
2025-10-21,1684278.3379843112,2013003.2111676997,693819.8455160005,18883.506343713958
2025-10-22,1607594.5885295316,1900266.1917923046,637548.660429372,17628.604382929643
2025-10-23,1690542.5729527446,1874303.2442664648,691483.9126236745,19174.163783160326
2025-10-24,1690934.4645164562,1874303.2442664648,705963.6497032633,19903.114186851213
2025-10-27,1755339.539156074,1913060.2578600182,753579.8292082812,21600.922722029987
2025-10-28,1748708.8190761167,1895716.8007130302,742606.8415461427,21642.44521337947
2025-10-29,1812417.4814155095,1878466.8493861177,769081.1374006092,22788.927335640143
2025-10-30,1772317.4501737952,1842673.0233918752,730471.3823575267,22006.920415224915
2025-10-31,1751048.2463249818,1774270.092932596,717700.7321764642,21983.852364475202
2025-11-03,1797069.2297525995,1841403.3314637735,744856.4480052568,22403.690888119952
2025-11-04,1797069.2297525995,1751309.7291447085,706299.2240147853,19907.727797001153
2025-11-05,1877592.4690085202,1752457.3063043822,752153.3952074695,21554.786620530565
2025-11-06,1880004.7616373447,1752457.3063043822,747331.968471577,19873.125720876586
2025-11-07,1899849.7347536578,1752457.3063043822,748731.8984604728,19294.11764705882
2025-11-10,1899849.7347536578,1752457.3063043822,807038.0996345524,20747.404844290657
2025-11-11,1899849.7347536578,1752457.3063043822,807038.0996345524,19314.878892733563
2025-11-12,1899849.7347536578,1752457.3063043822,807038.0996345524,20182.23760092272
2025-11-13,1899848.1029014236,1752457.3063043822,807038.0996345524,18085.351787773936
2025-11-14,1935378.103189871,1752457.3063043822,861678.0806791396,17854.67128027682
2025-11-17,1877593.2849307477,1643766.5126418814,805893.320588126,16978.085351787773
2025-11-18,1759978.88099023,1572747.4092524,733618.1008261817,15713.956170703577
2025-11-19,1806408.6845570854,1572747.4092524,761587.7440201421,16585.92848904268
2025-11-20,1857769.4991196357,1572747.4092524,822958.768222024,14260.66897347174
2025-11-21,1833173.689908987,1572747.4092524,834394.2588518141,14662.053056516725
2025-11-24,1924172.7046460467,1633469.9293408722,924993.4403840032,16525.951557093427
2025-11-25,1941638.4531545406,1584689.006706018,919270.7101897086,16715.10957324106
2025-11-26,1994780.2116572475,1601154.4525218853,976393.9875412444,18050.749711649365
2025-11-28,2031093.1754951244,1617159.469410416,1013225.4542312842,19044.982698961936
2025-12-01,2042941.173798629,1617159.469410416,997159.6271917013,19056.516724336794
2025-12-02,2080071.1085740114,1628895.0266645479,1039996.380064872,20207.612456747403
2025-12-03,2134317.161395347,1651663.3077548265,1086408.3134693126,21462.51441753172
2025-12-04,2123749.2891152296,1651663.3077548265,1071018.144764966,20853.517877739334
2025-12-05,2099182.484572999,1634135.120538084,1053161.2809737984,21448.673587081892
2025-12-08,2117040.150912361,1663201.1183091237,1065691.190833128,22066.897347174163
2025-12-09,2091159.1981799833,1642325.59019815,1047062.9620203084,22043.829296424454
2025-12-10,2124803.9723069738,1688641.5962656161,1069280.2274939655,22888.119953863898
2025-12-11,2101078.830996259,1632227.371469843,1034517.3727857162,22514.41753171857
2025-12-12,2101209.458690489,1567511.528188471,993500.0088208121,19247.9815455594
2025-12-15,2087874.0501547088,1567511.528188471,993500.0088208121,18943.48327566321
2025-12-16,2054877.744739283,1537450.024427583,967186.4346662401,18592.84890426759
2025-12-17,2109452.8828446628,1553344.432037355,981591.3305564732,16996.539792387543
2025-12-18,2066588.8722882648,1553344.432037355,981591.3305564732,17808.535178777394
2025-12-19,2120765.310262323,1601658.7081262944,1024684.2525366272,19340.253748558247
2025-12-22,2159350.874473676,1669175.6223029096,1085603.7181117428,19963.091118800465
2025-12-23,2173326.399199025,1692152.6138691066,1095860.200714365,20161.476355247985
2025-12-24,2166402.641384397,1693102.9727451468,1089916.8737658917,20387.543252595155
2025-12-26,2184352.402168656,1712910.4223687404,1102667.7069511996,20382.929642445215
2025-12-29,2193266.353288831,1739476.3215210142,1109317.821923125,20262.97577854671
2025-12-30,2196840.9729446005,1709051.0260107226,1114305.6092825618,20161.476355247985
2025-12-31,2196840.9729446005,1713459.9542570598,1114305.6092825618,19386.389850057672
2026-01-02,2196840.9729446005,1771294.4454073394,1148190.0008340215,21794.694348327568
2026-01-05,2196840.9729446005,1886114.2043559458,1180936.3141659044,22791.234140715107
2026-01-06,2248590.87334786,1941449.7638467867,1268959.0392617872,24899.653979238752
2026-01-07,2225592.8166372133,1895077.0537217846,1226181.773681737,24087.658592848904
2026-01-08,2206698.897593803,1895077.0537217846,1226181.773681737,22832.75663206459
2026-01-09,2229826.7262925724,1895077.0537217846,1274019.9551756987,24876.585928489043
2026-01-12,2251395.4555259594,1895077.0537217846,1270024.708563873,25213.379469434833
2026-01-13,2253319.234458723,1885692.1781640719,1281930.2190673475,25875.432525951557
2026-01-14,2218427.843799199,1847194.8883055185,1253321.6234860446,25642.445213379466
2026-01-15,2218427.843799199,1907560.2183598846,1253321.6234860446,26805.074971164937
2026-01-16,2218427.843799199,1961174.5517174485,1226579.5173750026,28013.840830449826
2026-01-20,2218427.843799199,1850360.3281565374,1153153.1936130642,26777.39331026528
2026-01-21,2267948.496753197,1947140.9111394137,1240584.5931299622,29289.504036908882
2026-01-22,2304638.642382493,2020122.4298479077,1306305.0423441273,29241.06113033449
2026-01-23,2304638.642382493,2020122.4298479077,1306305.0423441273,28387.543252595155
2026-01-26,2281122.5667693564,1998556.0515817432,1283896.905391338,27997.69319492503
2026-01-27,2352841.963197849,2081004.6793150166,1351835.6511934511,29972.318339100344
2026-01-28,2394217.647947339,2166206.940534192,1434280.8605894973,32332.179930795846
2026-01-29,2353531.560856176,2166206.940534192,1323036.5518279062,32516.724336793544
2026-01-30,2176227.697334766,1997657.8285596827,1215733.7193052722,28505.190311418683
2026-02-02,2235451.0546716684,1945837.3214672043,1312479.854305355,30085.35178777393
2026-02-03,2269999.541146772,1945837.3214672043,1343540.2645164991,28256.055363321797
2026-02-04,2136130.882485,1945837.3214672043,1234574.5100997754,24512.110726643597
2026-02-05,2145715.105855819,1945837.3214672043,1280082.1530730685,24931.94925028835
2026-02-06,2274110.8626949796,2040993.655167021,1434689.2493120395,28410.611303344867
2026-02-09,2323072.3257195773,2001570.0226377004,1466195.8664055776,29520.184544405998
2026-02-10,2327736.4175873226,2001570.0226377004,1475596.128024455,29188.004613610152
2026-02-11,2327736.4175873226,1994859.2035726767,1466816.2775960346,31317.18569780853
2026-02-12,2181051.39198624,2031028.811667459,1382814.9101564626,29109.57324106113
2026-02-13,2191926.8325747615,2031028.811667459,1376126.611964525,29817.762399077274
2026-02-17,2165079.8049902366,2055556.678006613,1347518.3868320992,29686.274509803923
2026-02-18,2172105.524694546,2059687.3726696332,1363351.7903266554,30537.48558246828
2026-02-19,2132447.3846643586,2012973.9874533496,1321473.8919654114,30094.57900807382
2026-02-20,2148446.1124919564,2037954.4085452412,1337591.5392948661,30971.164936562855
2026-02-23,2114854.466836971,1984111.6702311041,1290500.871728912,30380.62283737024
2026-02-24,2145432.5135176145,2016763.1842683177,1321312.7908387268,31626.297577854668
2026-02-25,2185541.5775603345,2063530.1822182224,1362231.2246706213,33151.09573241061
2026-02-26,2183504.0468975985,2045731.8025949576,1345446.4606488599,30149.942329873124
2026-02-27,2210021.782999451,2045731.8025949576,1351459.7475130178,28957.324106113036
2026-03-02,2210021.782999451,2136501.6133855027,1327849.2718367516,28927.335640138408
2026-03-03,2210021.782999451,1950056.7456664008,1165271.391329749,24562.860438292966
2026-03-04,2210021.782999451,1950056.7456664008,1161322.8911371212,26136.101499423297
2026-03-05,2210021.782999451,1950056.7456664008,1041102.2320401644,25261.82237600923
2026-03-06,2210021.782999451,1840164.707768371,956665.2463127458,21988.465974625142
2026-03-09,2372829.9777309755,1782656.5116976004,1097836.293572406,24479.815455594002
2026-03-10,2385398.382018106,1782656.5116976004,1113149.0547969297,25236.447520184545
2026-03-11,2388060.969266383,1770911.8635274349,1123057.3159575735,25886.96655132641
2026-03-12,2328298.8148149997,1713181.8080551242,1070607.3692549139,23220.299884659744
2026-03-13,2252091.4176210472,1713181.8080551242,1028189.9257292569,23349.48096885813
2026-03-16,2326699.33849091,1679429.0477231054,1069820.7840289152,24701.26874279123
2026-03-17,2326699.33849091,1711824.5345836165,1099557.4835399818,25351.787773933105
2026-03-18,2291759.33212417,1682114.6352460047,1066373.379016188,25038.06228373703
2026-03-19,2192481.9248371464,1682184.8815909307,1060425.3238364747,25314.878892733563
2026-03-20,2194465.00388634,1677417.066943767,1056241.4960697067,23575.547866205306
