date,walk_forward,YB_RSI_70_60_50,YB_Consensus_80_60_40,YB_HybridAND_80_60_40,YB_MDD_AND_60_40_20,GB_intraday_opt,bench
2024-11-15,1275379.5197345316,938463.5581598778,1216355.9472366457,1262537.2901362497,721820.6279427331,1134934.0573912507,221244.81327800828
2024-11-18,1276207.5918200458,950523.2819085557,1237196.9862252353,1284169.6001093753,731096.3822257818,1135670.9417439343,229958.50622406637
2024-11-19,1277618.9158218354,947104.8948012887,1231290.5521989595,1278038.9167129202,728467.1247475725,1136926.8500056397,230954.356846473
2024-11-20,1260796.7927953866,941802.180459009,1222099.4439942455,1268498.8500305552,724388.5342012859,1121957.187999215,225394.1908713693
2024-11-21,1260667.219813074,930473.8495290236,1214091.5263707472,1260186.8960840362,715675.3317819413,1121841.883661746,236182.5726141079
2024-11-22,1253411.6027213673,922986.5751232986,1199799.6944452021,1245352.4466851132,709916.483645401,1115385.2589336948,236348.54771784233
2024-11-25,1233325.7603293578,928412.5612450372,1212924.6454862577,1258975.7122745907,715792.7886789695,1097511.2800518402,243485.47717842323
2024-11-26,1261677.593180749,945479.3357872731,1238068.0650898996,1285073.75119425,727279.1744850323,1122740.9941836824,233360.99585062242
2024-11-27,1261677.593180749,935429.8335160367,1224908.6364687486,1271414.6990156223,719548.9222847299,1122740.9941836824,223817.42738589208
2024-11-29,1260044.9401544596,930516.214251072,1218853.9596467244,1265130.144494476,715546.3421932317,1121288.1297658621,233029.04564315348
2024-12-02,1337858.5302251508,964103.1482891652,1269165.2578058774,1317351.6099178172,737670.2356474078,1190532.8464424256,251203.31950207468
2024-12-03,1306251.221422504,948176.8262729958,1245268.5112154938,1292547.5764012812,727197.0831056386,1162406.1510803478,246390.04149377593
2024-12-04,1306251.221422504,988894.318541133,1306456.187512873,1356058.3630240045,753932.0911075902,1162406.1510803478,256431.5352697095
2024-12-05,1306251.221422504,985897.3514204328,1302496.8096853334,1351948.6596395932,751647.2062155183,1162406.1510803478,241742.7385892116
2024-12-06,1306251.221422504,983961.5741161552,1299855.5411098672,1349207.1101142531,750219.7646811728,1162406.1510803478,246058.09128630703
2024-12-09,1300688.734132236,969651.9571513184,1278262.0252480174,1326793.7540052377,740863.4461925146,1157456.2078110338,242406.63900414936
2024-12-10,1309371.4058663188,980746.6491298614,1293770.9352763495,1342891.490267901,748829.6147213127,1165182.7391749765,224896.26556016598
2024-12-11,1309371.4058663188,980205.7187928918,1294637.7256023334,1343791.1899913002,747501.8866132015,1165182.7391749765,241825.72614107883
2024-12-12,1309371.4058663188,971814.1419185301,1281986.3985799865,1330659.5304867702,742009.9822419109,1165182.7391749765,235601.65975103734
2024-12-13,1314556.561405845,971814.1419185301,1281986.3985799865,1330659.5304867702,742009.9822419109,1169796.902664056,255518.6721991701
2024-12-16,1327516.554071537,990746.8764894629,1310529.7849403745,1360286.622579859,754400.603719948,1181329.7341328382,269709.5435684647
2024-12-17,1327516.554071537,960147.8719752041,1264358.5617387807,1312362.4181924448,734392.0918326938,1181329.7341328382,258257.2614107884
2024-12-18,1144739.798698811,887112.7900874871,1148739.1984129113,1192353.3386196855,689780.0429421255,1018680.4510275598,230373.44398340248
2024-12-19,1152419.3860402273,889681.7557754489,1153268.3695473373,1197054.468633159,691081.9069773434,1025514.3581788195,217842.32365145226
2024-12-20,1152419.3860402273,921770.2255909914,1199705.0272890492,1245254.1853044173,713106.3063192497,1025514.3581788195,226970.95435684646
2024-12-23,1195951.277305058,958976.3648306194,1255052.8485648385,1302703.39533807,737775.6104232603,1064252.494721417,246390.04149377593
2024-12-24,1217875.7467702082,965268.8126034782,1264421.2473577345,1312427.4837940596,741944.2925823374,1083762.6300977583,253692.94605809127
2024-12-26,1231779.21649609,967924.8772712309,1268397.50120408,1316554.7039284813,743694.199221434,1096135.0424374954,253195.02074688795
2024-12-27,1209352.9316063083,961797.557753093,1259224.6154315374,1307033.5515287207,739657.3106490913,1076178.3518145585,246639.00414937755
2024-12-30,1178895.4509041659,944342.3855578725,1233106.8739259744,1279924.1986622133,728151.3142969555,1049074.8648788475,231867.21991701244
2024-12-31,1188854.6674798983,949981.7290505857,1241544.8838153349,1288682.5741723254,731868.6231226665,1057937.3672962354,226556.01659751037
2025-01-02,1153299.9009605544,929920.9025274621,1211581.7011883145,1257581.780458348,718621.550765793,1026297.9103338114,229958.50622406637
2025-01-03,1219753.1672183285,969023.3282684764,1269949.4532068397,1318165.5788376203,744458.6926557616,1085433.3080204036,247966.80497925307
2025-01-06,1297435.567043646,990927.9870289405,1302635.286869294,1352092.3943818617,758937.1811245274,1154561.2811902943,269958.50622406637
2025-01-07,1297435.567043646,996945.3243477492,1310545.4438404148,1360302.8760007985,763545.7713373282,1154561.2811902943,258340.24896265558
2025-01-08,1297435.567043646,999501.3031098477,1313905.4338412832,1363790.4346222852,765503.3579047814,1154561.2811902943,250622.40663900416
2025-01-10,1297435.567043646,999501.3031098477,1313905.4338412832,1363790.4346222852,765503.3579047814,1154561.2811902943,232365.14522821576
2025-01-13,1297435.567043646,999501.3031098477,1313905.4338412832,1363790.4346222852,765503.3579047814,1154561.2811902943,230290.45643153525
2025-01-14,1276394.1485123516,985248.1940895196,1288923.325486949,1337859.8314503874,754587.111190849,1135836.9547153325,234273.85892116182
2025-01-15,1314686.8511795935,1014266.427493374,1339784.9761003368,1390652.5445399794,776811.7496600538,1169912.8448595116,248464.73029045644
2025-01-16,1360503.1675349616,1014266.427493374,1339784.9761003368,1390652.5445399794,776811.7496600538,1210683.8444022536,249128.6307053942
2025-01-17,1361159.9058960646,1014266.427493374,1339784.9761003368,1390652.5445399794,776811.7496600538,1211268.2623902156,269792.5311203319
2025-01-21,1384367.339979932,1010624.9970917607,1334287.706787434,1384946.560598988,774421.2484959763,1231920.081647848,279502.07468879665
2025-01-22,1378966.8501516115,1028326.9311567881,1361000.7727879032,1412673.8406242828,786046.6932880703,1227114.296594916,291203.31950207474
2025-01-23,1350426.8659498754,1012324.3324357813,1336637.397925599,1387385.4623768565,775630.3122130012,1201717.1504382167,289377.5933609958
2025-01-24,1351987.8585024918,1013250.0752508991,1337945.9359365925,1388743.6816038792,776289.3139711024,1203106.2456713493,271618.25726141076
2025-01-27,1351987.8585024918,1044295.2723059696,1378939.5625296105,1431293.7117568017,800074.2169408957,1203106.2456713493,207883.81742738586
2025-01-28,1351987.8585024918,1020375.1924258821,1347354.2960247775,1398509.2485642321,781748.1364857337,1203106.2456713493,210456.4315352697
2025-01-29,1351987.8585024918,1009188.2317165798,1332582.475146514,1383176.586489129,773177.381578762,1203106.2456713493,212946.0580912863
2025-01-30,1364752.6659484953,1014758.7588919316,1340988.877336661,1391902.1542516379,776835.489137824,1214465.385819316,225892.11618257262
2025-01-31,1384131.9199243616,992038.0320771424,1306638.5143984,1356247.6123078961,761942.3690432245,1231710.5861724026,223817.42738589208
2025-02-03,1385687.4402809758,936394.8152041939,1222542.5008783492,1268958.7284395874,725456.7164360371,1233094.8118106304,211618.2572614108
2025-02-04,1378778.8194422792,947804.8609702842,1242404.8718348714,1289575.2133263503,734296.4645865517,1226946.9719260193,218008.2987551867
2025-02-05,1426102.296145195,972412.9578928419,1285394.0289752712,1334196.53826383,753361.1891037264,1269059.162527512,230373.44398340248
2025-02-06,1403741.5559833178,966805.9926043054,1275612.870945108,1324044.0193553213,749017.2835615907,1249160.798812629,229460.58091286305
2025-02-07,1339757.2666788984,966954.8538835573,1276732.1047687652,1325205.7470896735,749132.6114266079,1192222.4930409668,218506.22406639002
2025-02-10,1352175.2424764768,956888.6865480538,1263418.0055300654,1311386.1519196727,741334.0113235975,1203272.9948237347,226970.95435684646
2025-02-11,1347110.1388982942,955992.2301967678,1261811.3006288344,1309718.4453107172,740639.496285205,1198765.6631109829,227468.87966804978
2025-02-12,1337941.7574104816,961995.8964367294,1272273.0230675337,1320577.3675924065,745290.7394641527,1190606.90860641,228215.76763485477
2025-02-13,1356283.387228264,973219.0378794295,1292065.159146684,1341120.950996711,753985.6865173815,1206928.748518499,236431.5352697095
2025-02-14,1346841.5895078448,973012.974970201,1291701.8301431448,1340743.827493843,753826.0426160262,1198526.6865204102,236846.4730290456
2025-02-18,1394048.5240896111,979919.9770338639,1302180.9588888213,1351620.816947146,758412.6894535989,1240535.168680324,248713.69294605806
2025-02-19,1403088.386091802,999573.292966654,1332033.6990279942,1382606.9750072751,771448.2037639493,1248579.5563325102,260995.8506224066
2025-02-20,1362635.2509556273,986934.9415659182,1312735.1641554702,1362575.7333490173,763109.7474760092,1212581.1416771987,262821.5767634855
2025-02-21,1371794.7278200402,1007378.7856440676,1340856.8951658835,1391765.161118486,778380.048836768,1220731.9721401758,238589.21161825725
2025-02-24,1371794.7278200402,1013524.9516517577,1349037.6601250907,1400256.524889349,783129.0598993407,1220731.9721401758,221659.75103734442
2025-02-25,1371794.7278200402,1013590.3660547129,1349124.729015656,1400346.8995213797,783179.6042098748,1220731.9721401758,207800.82987551866
2025-02-26,1371794.7278200402,1004160.6833987475,1336083.6925142964,1386810.734451936,775893.4900382597,1220731.9721401758,218672.19917012446
2025-02-27,1371794.7278200402,1065746.7403227165,1422415.3871140426,1476420.1814238166,823479.7194479789,1220731.9721401758,180414.93775933608
2025-02-28,1371794.7278200402,1081065.0883151337,1442860.2574243976,1497641.2813966195,831010.7908336222,1220731.9721401758,188630.70539419088
2025-03-03,1371794.7278200402,1134905.0931951827,1514718.6535012058,1572227.9226363488,868746.0026972714,1220731.9721401758,170207.46887966804
2025-03-04,1371794.7278200402,1112148.4784024511,1484346.1852448105,1545769.2665722177,851326.292225757,1220731.9721401758,171203.31950207468
2025-03-05,1366305.199828353,1125198.742723726,1501763.9225684693,1575543.8366068385,861315.9953570833,1215846.953853176,182240.66390041495
2025-03-06,1267752.4835087035,1090153.1569863881,1454989.7889801096,1510334.7644407635,834489.3358381093,1128146.9143991394,159585.0622406639
2025-03-07,1267752.4835087035,1125698.3741758412,1502430.7634214468,1559580.3010763999,852628.7471031253,1128146.9143991394,173360.9958506224
2025-03-10,1267752.4835087035,1099880.9649410371,1467973.158474998,1523811.9960036427,839453.6242332532,1128146.9143991394,149294.6058091286
2025-03-11,1267752.4835087035,1065509.537584943,1428995.2138261348,1483351.4063173798,825051.6312721202,1128146.9143991394,143817.4273858921
2025-03-12,1236841.29799072,1086527.8370185047,1443488.9317918576,1498396.4370629052,817832.859381761,1100639.6848601226,152614.10788381743
2025-03-13,1235648.0547590363,1070558.8612882877,1426516.6728707247,1480778.5864952765,813024.9004366213,1099577.8421996168,150373.44398340248
2025-03-14,1248440.9933498148,1097524.7595822024,1455176.7582523588,1510528.8456596825,821143.8264157389,1110962.0156759254,164232.36514522822
2025-03-17,1235286.7662123553,1123173.9652997819,1482382.79817227,1538769.750307273,828819.894492955,1099256.3389373885,172199.17012448132
2025-03-18,1235286.7662123553,1115224.4685946614,1473950.7895134413,1530017.0044750005,826440.839228632,1099256.3389373885,165311.2033195021
2025-03-19,1240311.5361569421,1120479.12934305,1479506.7015844686,1535784.2526114502,827998.4328292216,1103727.778577453,169294.6058091286
2025-03-20,1221718.015593462,1108883.638393238,1467245.8772354138,1523057.0504033442,824560.8105605637,1087181.786260836,165145.2282157676
2025-03-21,1204628.781023017,1078440.1143941286,1435023.143091888,1489608.626262572,815508.2110596932,1071974.4271738853,159668.04979253112
2025-03-24,1230956.809946818,1078440.1143941286,1435023.143091888,1489608.626262572,815508.2110596932,1095403.199729229,173941.90871369294
2025-03-25,1228338.5566645311,1078440.1143941286,1435023.143091888,1489608.626262572,815508.2110596932,1093073.2698730852,170539.41908713692
2025-03-26,1197669.2029054551,1083559.7719600322,1441835.6002637958,1496680.216026242,819379.6571669756,1065781.2414527128,155850.622406639
2025-03-27,1186238.4427019525,1090939.1584158258,1451654.9589880693,1506873.0840161818,824959.8930715562,1055609.2425644698,146887.96680497925
2025-03-28,1186238.4427019525,1044089.4504260154,1403109.167817343,1456480.705576314,813050.5264081757,1055609.2425644698,132863.07053941907
2025-03-31,1186238.4427019525,1021051.0594691337,1382000.323406387,1434568.9218699925,811905.6509668697,1055609.2425644698,132199.17012448132
2025-04-01,1186238.4427019525,1020184.2828277481,1381061.7724200424,1433594.6702335807,811629.9582493546,1055609.2425644698,132365.14522821576
2025-04-02,1203562.459508005,1021876.099459075,1383039.6061391367,1435647.7368920932,812296.6614710484,1071025.5295439723,134854.77178423235
2025-04-03,1147256.1828862557,982358.849500415,1340030.9646937004,1391003.130559878,799534.4446298417,1020919.7296670716,94688.79668049792
2025-04-04,1147256.1828862557,982358.849500415,1340030.9646937004,1391003.130559878,799534.4446298417,1020919.7296670716,72365.14522821577
2025-04-07,1147256.1828862557,982358.849500415,1340030.9646937004,1391003.130559878,799534.4446298417,1020919.7296670716,77427.38589211617
2025-04-08,1147256.1828862557,982358.849500415,1340030.9646937004,1391003.130559878,799534.4446298417,1020919.7296670716,68381.74273858921
2025-04-09,1147256.1828862557,1224574.3690012612,1604354.9814625792,1665381.5176979047,878389.3970592212,1020919.7296670716,106639.0041493776
2025-04-10,1147256.1828862557,1169260.911495088,1543992.7251565568,1602723.1988220222,860381.7150191007,1020919.7296670716,79917.01244813278
2025-04-11,1147256.1828862557,1215401.4562492247,1592735.0817921208,1653319.6196938585,873962.424213157,1020919.7296670716,85062.24066390042
2025-04-14,1147256.1828862557,1242863.2987620356,1621745.4657995421,1683433.5021609636,882045.3651295842,1020919.7296670716,86721.9917012448
2025-04-15,1136629.1412441286,1231519.7409799674,1609904.1870893715,1671141.8042900537,878825.2096786287,1011462.9434302378,87717.84232365145
2025-04-16,1093043.1512889555,1148035.7367324843,1522757.1578126997,1580679.871889445,855126.1660002782,972676.6655734823,77593.36099585061
2025-04-17,1100154.8505081679,1138857.581251797,1510583.231943882,1568042.8736103792,848289.7229732581,979005.2207407216,76182.57261410788
2025-04-21,1100154.8505081679,1164372.86717578,1544426.7640145533,1603173.747672135,867295.0447837765,979005.2207407216,72033.19502074688
2025-04-22,1100154.8505081679,1169875.5000899786,1550265.7276557102,1609234.8141087086,868934.52175693,979005.2207407216,76265.5601659751
2025-04-23,1100154.8505081679,1214098.5612523207,1597191.7811021018,1657945.843158452,882110.5216080083,979005.2207407216,84896.26556016598
2025-04-24,1100154.8505081679,1214098.5612523207,1597191.7811021018,1657945.843158452,882110.5216080083,979005.2207407216,99917.01244813277
2025-04-25,1100154.8505081679,1240459.8981623515,1624935.2358727823,1686744.604870189,889771.7159769421,979005.2207407216,102323.65145228215
2025-04-28,1088358.140709674,1230817.9480936811,1614806.5078612436,1676230.5997883289,886985.0801037989,968507.5708190273,101659.7510373444
2025-04-29,1046974.8235528778,1202067.350832061,1584624.9824638239,1644901.0279955757,878693.0302507571,931681.4062755917,98506.22406639003
2025-04-30,1051368.12219874,1157355.740370827,1537521.6830120876,1596006.0108479373,865660.7587385402,935590.9125678976,100497.92531120332
2025-05-01,1077465.6556102966,1126597.3030232224,1504832.1562172524,1562073.0381732867,856458.2737002209,958814.5718978253,100082.98755186722
2025-05-02,1090652.2290812477,1163896.5776677404,1544473.1699703406,1603221.9188200238,867617.6838151522,970549.0329746266,110539.41908713692
2025-05-05,1067549.8718282527,1157348.9358392998,1535784.54821078,1594202.7988248658,864363.7579099106,949990.7194320811,107966.80497925311
2025-05-06,1075593.5870267574,1121263.218018393,1487899.3459832831,1544496.1368439868,846430.5454491036,957148.6564896237,104730.29045643152
2025-05-07,1100242.0580992913,1145280.4969950656,1509146.3901547925,1577578.9973185617,858517.4834774198,979082.824986123,110124.48132780082
2025-05-08,1132968.0369389988,1140813.7421813514,1505383.7207751253,1571426.2176294148,856376.990369486,1008205.0018534295,113443.98340248963
2025-05-09,1112552.8033741557,1150404.4783830177,1506533.8826253768,1584637.0808548597,861166.6182139057,990037.9045276386,116929.46058091284
2025-05-12,1268575.9828312434,1285673.9244292623,1683678.5370334268,1770965.4411311205,928348.8716634988,1128879.7295439083,142323.65145228215
2025-05-13,1279214.6710040285,1326800.0953996284,1737536.0899148162,1827615.129773519,948146.23691593,1138346.879789329,154273.85892116182
2025-05-14,1279214.6710040285,1316610.233863722,1716244.0013967445,1805219.1960453093,939020.1201760933,1138346.879789329,156265.56016597507
2025-05-15,1274837.6595077158,1289541.9721053694,1669076.1343963537,1755606.006500978,919714.7542025235,1134451.867097113,153360.9958506224
2025-05-16,1278898.130458933,1293174.209381014,1675353.1488098672,1762208.4400150396,922305.303626611,1138065.196855257,152614.10788381743
2025-05-19,1314720.1902183203,1293174.209381014,1675353.1488098672,1762208.4400150396,922305.303626611,1169942.51258579,149958.5062240664
2025-05-20,1294534.1025683477,1296941.0278843618,1681859.8784727377,1769052.4979003586,924991.8377828244,1151979.3275064125,149294.6058091286
2025-05-21,1234134.4427498216,1249630.3211376062,1600237.5736958568,1683198.6500274632,891249.3493892908,1098230.9099395697,140746.88796680496
2025-05-22,1233409.8333952941,1217510.3810691044,1558883.1355689762,1639700.2748036857,875854.8874695802,1097586.0949476145,136929.46058091286
2025-05-23,1247893.9749587406,1160923.2510859205,1486429.7717269575,1563490.7130401938,848949.2008153022,1110475.2352372855,130456.43153526972
2025-05-27,1321816.0605165614,1160923.2510859205,1486429.7717269575,1563490.7130401938,848949.2008153022,1176256.981921146,143651.45228215767
2025-05-28,1327472.0349705531,1160923.2510859205,1486429.7717269575,1563490.7130401938,848949.2008153022,1181290.1174986295,141327.80082987552
2025-05-29,1327472.0349705531,1160923.2510859205,1486429.7717269575,1563490.7130401938,848949.2008153022,1181290.1174986295,142655.60165975103
2025-05-30,1327472.0349705531,1153702.451053045,1477184.3611156072,1553765.9928387844,843668.8410573053,1181290.1174986295,134024.89626556015
2025-06-02,1327472.0349705531,1181004.8502413079,1522879.611967418,1601830.2214325399,863634.2866193054,1181290.1174986295,140331.95020746888
2025-06-03,1386346.9837700669,1226414.7056381833,1600954.5446417672,1683952.79088011,896841.1850187092,1233681.7260244142,151867.21991701244
2025-06-04,1406007.8654556149,1237872.176016678,1620749.9005246558,1704774.396900732,905219.697820559,1251177.5410959253,158340.24896265558
2025-06-05,1359364.2388303683,1209128.789266901,1570426.1118468053,1651841.673310701,884200.5002231958,1209670.335124598,156265.56016597507
2025-06-06,1355590.990976419,1210103.8746850537,1572278.758299715,1653790.366467126,884913.5516550567,1206312.5993054458,159087.1369294606
2025-06-09,1411952.2800666047,1249464.7835243014,1640842.5537922217,1725908.7130868763,913697.0324503521,1256467.3536488747,170622.40663900413
2025-06-10,1424678.7077401336,1280131.1312393867,1694551.5434376006,1782402.1365331514,936122.4351290334,1267792.3404250625,181742.7385892116
2025-06-11,1424678.7077401336,1274929.5902050699,1691024.2275485394,1778691.9540950684,932318.7003860513,1267792.3404250625,179585.0622406639
2025-06-12,1427860.0989425245,1290998.510177591,1714688.3519176021,1803582.8970693015,944069.4313287524,1270623.3951578764,180331.95020746888
2025-06-13,1336553.7729564381,1265178.2576230757,1669025.5190139343,1755552.7670665598,925187.8362271807,1189371.7697291982,166224.0663900415
2025-06-16,1372805.2786412048,1292987.259769364,1717939.7690661154,1807002.877355362,945523.7457073976,1221631.2405743299,182074.6887966805
2025-06-17,1372805.2786412048,1267115.161335564,1672238.5587760385,1758932.3803683324,926604.2372314978,1221631.2405743299,177510.3734439834
2025-06-18,1354646.7796127799,1262500.7594833025,1664140.0662464844,1750414.0378940203,923229.8601905918,1205472.3649929226,179336.0995850622
2025-06-20,1376948.8506819909,1274407.2622546756,1687784.8523392573,1775284.640038192,931936.7372410836,1225318.5202864278,176016.59751037345
2025-06-23,1371241.538001989,1276525.4276451902,1691213.4506108095,1778890.9870438026,933485.6896061861,1220239.6998753368,178921.16182572613
2025-06-24,1457342.0068311882,1295803.2830962213,1725254.7636504853,1814697.103020201,947583.0211595659,1296858.739870547,199087.13692946057
2025-06-25,1474080.2182696743,1295803.2830962213,1725254.7636504853,1814697.103020201,947583.0211595659,1311753.730677133,204149.377593361
2025-06-26,1474080.2182696743,1295803.2830962213,1725254.7636504853,1814697.103020201,947583.0211595659,1311753.730677133,209045.643153527
2025-06-27,1460520.6567380992,1280133.9983934825,1697438.2903436203,1785438.5409864995,936124.5317949207,1299687.3551807785,208215.76763485474
2025-06-30,1475875.788494772,1291737.507772549,1718037.1061180474,1807105.260649632,944609.8386442726,1313351.5717662899,207634.85477178422
2025-07-01,1480320.2549810742,1288705.9782222642,1713429.1108741274,1802258.3732240445,942709.6653469385,1317306.611269581,204813.27800829874
2025-07-02,1536713.7770405423,1324252.4472719308,1767389.742335531,1859016.4843466913,965019.5223221448,1367490.049070791,216431.53526970954
2025-07-03,1554247.1992458277,1329686.3964299904,1775640.3899143105,1867694.8700406228,968429.285374841,1383092.681617016,219502.07468879665
2025-07-07,1498114.2200270402,1329686.3964299904,1775640.3899143105,1867694.8700406228,968429.285374841,1333141.0955420742,206970.9543568465
2025-07-08,1538253.28834681,1341775.1836102656,1794089.714369423,1887100.6623599734,975975.9427100751,1368860.028583702,218921.16182572613
2025-07-09,1538253.28834681,1330818.961471439,1777328.2840915704,1869470.2696733114,969152.9067279012,1368860.028583702,220912.86307053943
2025-07-10,1538253.28834681,1356965.115561123,1817300.7500560808,1911515.0271866224,985446.7303332202,1368860.028583702,227551.867219917
2025-07-11,1543887.0243174662,1355851.5290623503,1815596.3402405807,1909722.2556958762,984753.5573348402,1373873.3745913112,226141.07883817426
2025-07-14,1506911.7889111715,1333268.0689716432,1781031.0226033977,1873364.9691647862,970696.0550553853,1340969.871521576,219751.03734439833
2025-07-15,1444431.5041383337,1333268.0689716432,1781031.0226033977,1873364.9691647862,970696.0550553853,1285369.9485128096,226224.0663900415
2025-07-16,1412555.0988855194,1307836.4589019176,1749599.6392884247,1840304.0894342414,950795.4036229253,1257003.7897429443,224232.36514522822
2025-07-17,1398058.9208289944,1306067.4393370952,1746439.9452779598,1836980.5874865705,949941.1567628866,1244103.9384251323,226721.9917012448
2025-07-18,1414255.0056422614,1316791.1073269688,1762831.0491794227,1854221.4549758157,956625.2553222632,1258516.5018751083,226970.95435684646
2025-07-21,1392883.4919593341,1298911.799294518,1735476.065505575,1825448.3075705825,945491.8281057788,1239498.430499926,227800.82987551866
2025-07-22,1374968.9676614043,1271361.042325768,1696465.3464521703,1784415.1567893277,926631.2805662983,1223556.663023594,218174.27385892114
2025-07-23,1374968.9676614043,1283089.9646285458,1712116.062161921,1800877.2521604386,935179.9036019733,1223556.663023594,214107.88381742738
2025-07-24,1374968.9676614043,1283089.9646285458,1712116.062161921,1800877.2521604386,935179.9036019733,1223556.663023594,212531.1203319502
2025-07-25,1384626.8513748557,1283287.185262765,1712416.8223802287,1801193.604683188,935303.1129384402,1232151.0155117086,212282.1576763485
2025-07-28,1446556.8941514895,1302644.3589025002,1741949.555584894,1832257.4026334553,947390.6959940253,1287261.289461794,223817.42738589208
2025-07-29,1471050.867802124,1283760.1613450253,1713047.3951131497,1801856.86818246,935635.6809995695,1309057.9738736115,224647.3029045643
2025-07-30,1471050.867802124,1305493.6119705606,1746290.223193087,1836823.1033634122,949172.5043226186,1309057.9738736115,229377.59336099584
2025-07-31,1471050.867802124,1304588.8286430377,1745079.9420668723,1835550.077663176,948514.6723355603,1309057.9738736115,207219.9170124481
2025-08-01,1471050.867802124,1333201.7938106752,1783354.002445757,1875808.379192754,969318.0217776675,1309057.9738736115,199751.03734439836
2025-08-04,1464104.941439058,1336000.7269862897,1787632.8434429783,1880309.0480363008,971062.3015246666,1302876.936568562,207966.8049792531
2025-08-05,1415866.9707095507,1330344.8535026633,1781273.217973765,1873619.7206636544,966294.6686846737,1259950.9565028355,203319.5020746888
2025-08-06,1377131.836642198,1344659.22727815,1800439.5345654422,1893779.676124893,976691.8999201646,1225481.3557366217,198755.1867219917
2025-08-07,1342193.632246034,1344659.22727815,1800439.5345654422,1893779.676124893,976691.8999201646,1194390.5647526511,208630.70539419088
2025-08-08,1352681.6563446408,1350394.8314044245,1809216.3591756779,1903011.5174329036,980262.8002500274,1203723.6421308473,213443.98340248963
2025-08-11,1332704.9685969362,1326012.958712565,1771853.055160258,1863711.1885860614,965104.7001784965,1185946.7977265564,212531.1203319502
2025-08-12,1437470.5522444993,1397111.97359025,1880713.044196075,1978214.8032986587,1009344.681923565,1279175.5402963294,232780.08298755184
2025-08-13,1466970.8565882125,1412107.125676612,1903710.0544007404,2002404.0469256288,1018659.7208451122,1305427.2556367607,242738.58921161824
2025-08-14,1515554.7276636374,1419014.9932801852,1914287.820768251,2013530.196169193,1022957.2616147611,1348661.0453206997,243568.46473029043
2025-08-15,1481246.9848706073,1407752.6261467482,1896969.8146153213,1995314.3730583442,1015979.7525806935,1318131.2891771058,226639.00414937758
2025-08-18,1481246.9848706073,1407201.7849594033,1896121.5088339688,1994422.0885816806,1015639.000651797,1318131.2891771058,228381.7427385892
2025-08-19,1401251.7332910916,1407751.3355504286,1896967.8270727328,1995312.2824756352,1015978.9542141308,1246945.1567025376,217842.32365145226
2025-08-20,1392593.9229926511,1382848.518920253,1863410.876524741,1960015.6397834092,998006.5062696795,1239240.749019891,213775.9336099585
2025-08-21,1392593.9229926511,1373570.3488299302,1847499.9181358693,1943279.8099785014,993135.9309432738,1239240.749019891,210207.468879668
2025-08-22,1478744.7960426146,1435921.0352092383,1943437.2000535426,2044190.765992476,1031739.9635608977,1315904.6426966104,227634.85477178422
2025-08-25,1473179.0058243454,1434074.3909275534,1940596.1856817082,2041202.4649839345,1030596.4783244925,1310951.7602194608,225975.10373443982
2025-08-26,1485068.6354127808,1433991.8367116274,1940468.513965332,2041068.1743859737,1030545.6261602519,1321532.0975550415,232116.18257261408
2025-08-27,1481635.914117262,1429904.1541214183,1934143.9295124395,2034415.7046601777,1028028.8310184858,1318477.3893309142,233443.9834024896
2025-08-28,1486150.6280273886,1422137.1049164464,1922126.2862113046,2021775.030979292,1023246.7423213283,1322494.9405748353,236514.52282157677
2025-08-29,1423408.10081089,1380408.6027377876,1857589.6240911148,1953892.5963061086,997543.7150386226,1266661.6533979927,216099.58506224066
2025-09-02,1423408.10081089,1380408.6027377876,1857589.6240911148,1953892.5963061086,997543.7150386226,1266661.6533979927,209460.58091286305
2025-09-03,1423408.10081089,1380408.6027377876,1857589.6240911148,1953892.5963061086,997543.7150386226,1266661.6533979927,206473.02904564314
2025-09-04,1473808.1443010427,1412660.4781803328,1907190.465101505,2006064.8924709174,1017520.8159691176,1311511.617636779,212697.09543568463
2025-09-05,1540926.3731255115,1435483.7911032615,1942290.920504084,2042985.059901131,1031657.7807060014,1371238.7518630873,220082.9875518672
2025-09-08,1528198.2354213533,1425078.7467609516,1926201.0751720865,2026061.0691217992,1025248.1278244945,1359912.2433657409,224896.26556016598
2025-09-09,1519615.41129244,1426582.800073989,1928526.8687373716,2028507.4387444602,1026174.645707042,1352274.5643362622,225560.16597510374
2025-09-10,1519615.41129244,1426582.800073989,1928526.8687373716,2028507.4387444602,1026174.645707042,1409494.5778965994,237178.42323651447
2025-09-11,1504931.7912640453,1414521.21220958,1909892.0513061604,2008906.5369413106,1018737.916090277,1431456.2879128607,241908.71369294604
2025-09-12,1513148.9568878112,1421271.0508035913,1920320.3640045817,2019875.4843929738,1022899.6172812608,1417163.2967644513,242821.57676348547
2025-09-15,1530395.4531616815,1435445.433668532,1942207.6989240467,2042897.5238668106,1031643.6842604307,1442580.6090461083,249211.6182572614
2025-09-16,1536096.133144429,1440130.6531695148,1949442.3679298393,2050507.2596361188,1034533.9598737726,1448933.4339120435,253029.0456431535
2025-09-17,1524280.5715707438,1430437.927542139,1934447.371304547,2034734.8777774887,1028565.7788599638,1434861.0311672597,252780.08298755187
2025-09-18,1615263.21906267,1505074.2309875463,2049912.4284322632,2156185.98696114,1074522.1987864366,1556669.6600638705,279087.13692946057
