date,t2ge_bm90,t2ge_baseline,t1_bm60,t1_baseline,bench,longbyungi,yangbyungi,goldenbyungi
2019-08-16,122265.97,122265.97,113986.4,113986.4,9.9,164400.41,106327.74,154732.35
2019-08-19,127178.22,127178.22,119185.48,119185.48,10.47,171005.49,110502.55,161789.92
2019-08-20,126099.21,126099.21,118174.29,118174.29,10.3,169554.64,110502.55,161789.92
2019-08-21,126099.21,126099.21,117140.71,117140.71,10.6,169554.64,110502.55,160374.87
2019-08-22,126099.21,126099.21,117140.71,117140.71,10.58,169554.64,110502.55,159190.74
2019-08-23,115872.13,115872.13,107640.19,107640.19,9.21,155803.18,103964.04,143274.51
2019-08-26,117135.28,117135.28,111208.85,111208.85,9.44,155803.18,105097.38,148024.57
2019-08-27,117135.28,117135.28,107639.83,107639.83,9.33,155803.18,105097.38,143274.03
2019-08-28,119195.74,119195.74,107695.63,107695.63,9.5,158543.81,106029.75,143348.31
2019-08-29,122259.69,122259.69,111627.81,111627.81,10.15,166604.75,108755.28,148582.23
2019-08-30,122262.31,122262.31,113796.8,113796.8,10.32,166608.32,108788.37,151469.27
2019-09-03,118370.55,118370.55,113796.8,113796.8,9.79,161304.98,107513.16,151469.27
2019-09-04,120266.31,120266.31,113796.8,113796.8,10.6,163888.35,108556.12,151469.27
2019-09-05,129223.75,129223.75,122272.39,122272.39,11.58,176094.76,112650.64,151469.27
2019-09-06,129559.92,129559.92,122590.48,122590.48,11.63,176552.86,112650.64,151469.27
2019-09-09,126891.06,126891.06,120065.18,120065.18,11.79,172915.97,111256.66,150070.22
2019-09-10,126391.31,126391.31,119592.31,119592.31,11.94,172234.95,111309.34,150268.19
2019-09-11,129934.09,129934.09,122944.52,122944.52,12.48,177062.75,113201.81,153564.14
2019-09-12,133152.48,133152.48,125989.78,125989.78,12.58,181448.49,114903.87,156240.04
2019-09-13,133152.48,133152.48,125989.78,125989.78,12.47,181448.49,114903.87,156240.04
2019-09-16,132045.79,132045.79,124942.62,124942.62,12.22,179940.39,114329.15,156013.17
2019-09-17,131042.48,131042.48,123993.28,123993.28,12.33,178573.16,113953.72,155689.52
2019-09-18,130506.36,130506.36,123486.0,123486.0,12.36,177842.58,113684.21,155243.06
2019-09-19,130506.36,130506.36,123486.0,123486.0,12.17,177842.58,113684.21,155243.06
2019-09-20,130506.36,130506.36,123486.0,123486.0,11.49,177842.58,113868.49,155243.06
2019-09-23,133189.1,133189.1,123486.0,123486.0,11.85,181498.38,115518.54,155243.06
2019-09-24,135771.12,135771.12,125879.92,125879.92,11.24,185016.93,117123.78,155243.06
2019-09-25,142826.7,142826.7,125879.92,125879.92,11.83,194631.66,121270.77,155243.06
2019-09-26,142825.95,142825.95,125879.26,125879.26,11.84,194630.64,121281.51,155243.06
2019-09-27,142825.95,142825.95,125879.26,125879.26,11.02,194630.64,121015.17,148622.18
2019-09-30,142353.14,142353.14,127216.4,127216.4,11.34,193986.33,120320.58,150200.91
2019-10-01,136183.71,136183.71,122477.93,122477.93,11.03,185579.18,116920.43,144606.33
2019-10-02,132120.4,132120.4,119962.29,119962.29,10.52,180042.06,115396.83,141636.18
2019-10-03,134670.68,134670.68,122858.69,122858.69,11.05,185806.34,117624.3,145055.88
2019-10-04,139527.38,139527.38,123648.9,123648.9,11.64,192507.16,120192.76,145988.86
2019-10-07,134284.48,134284.48,119002.65,119002.65,11.39,185273.49,117477.03,145988.86
2019-10-08,129929.68,129929.68,119002.65,119002.65,10.34,179265.14,115789.77,145988.86
2019-10-09,128969.61,128969.61,119002.65,119002.65,10.86,177940.52,115274.7,145988.86
2019-10-10,130585.52,130585.52,119002.65,119002.65,11.18,180170.01,116044.6,145988.86
2019-10-11,136938.37,136938.37,118688.22,118688.22,11.92,188935.08,119863.7,145603.12
2019-10-14,136477.64,136477.64,118288.9,118288.9,11.92,188299.42,119863.7,145260.6
2019-10-15,140659.58,140659.58,121913.5,121913.5,12.7,194069.27,122078.53,149403.05
2019-10-16,138658.8,138658.8,120179.37,120179.37,12.16,191308.78,121035.0,147897.77
2019-10-17,138658.8,138658.8,120179.37,120179.37,12.28,191308.78,121035.0,147897.77
2019-10-18,138658.8,138658.8,120179.37,120179.37,11.88,191308.78,121035.0,147897.77
2019-10-21,140871.28,140871.28,122096.99,122096.99,12.55,194361.36,122204.84,149442.44
2019-10-22,141536.64,141536.64,122673.67,122673.67,12.26,195279.36,122564.48,149938.71
2019-10-23,138724.93,138724.93,120236.68,120236.68,11.53,191400.02,122564.48,148370.02
2019-10-24,146619.65,146619.65,123577.9,123577.9,12.39,202292.43,123780.06,152493.02
2019-10-25,152936.76,152936.76,128902.26,128902.26,13.14,211008.21,126999.98,152493.02
2019-10-28,158433.95,158433.95,133535.55,133535.55,13.84,218592.74,129991.4,152493.02
2019-10-29,151548.94,151548.94,127732.53,127732.53,13.46,209093.41,126051.65,152493.02
2019-10-30,154570.04,154570.04,130278.87,130278.87,13.45,213261.67,127362.53,152493.02
2019-10-31,154570.04,154570.04,130278.87,130278.87,13.22,213261.67,127362.53,152493.02
2019-11-01,158086.02,158086.02,133242.3,133242.3,14.13,218112.69,129404.17,156460.46
2019-11-04,165718.86,165718.86,139675.61,139675.61,15.06,228643.79,133818.49,162301.8
2019-11-05,163858.32,163858.32,138107.46,138107.46,15.14,226076.78,132788.68,162301.8
2019-11-06,162853.98,162853.98,137260.95,137260.95,14.78,224691.08,132374.51,162301.8
2019-11-07,162853.98,162853.98,137260.95,137260.95,15.1,224691.08,132374.51,162301.8
2019-11-08,164719.26,164719.26,138833.1,138833.1,15.32,227264.63,133449.9,164717.48
2019-11-11,159365.58,159365.58,134320.77,134320.77,15.07,219878.1,130411.94,159906.77
2019-11-12,158095.87,158095.87,133250.59,133250.59,15.2,218126.27,129361.9,159889.56
2019-11-13,155597.21,155597.21,131144.61,131144.61,15.21,214678.85,128449.56,158261.55
2019-11-14,153931.79,153931.79,129740.92,129740.92,15.08,212381.06,127498.89,156567.61
2019-11-15,149975.97,149975.97,126406.76,126406.76,15.46,206923.18,125203.15,153871.75
2019-11-18,150042.37,150042.37,126462.73,126462.73,15.38,207014.79,125241.81,151373.16
2019-11-19,150042.37,150042.37,126462.73,126462.73,15.14,207014.79,125241.81,153112.95
2019-11-20,144923.86,144923.86,122148.61,122148.61,14.62,199952.74,122248.97,148218.01
2019-11-21,142720.8,142720.8,120291.77,120291.77,14.13,196913.16,121292.78,145964.88
2019-11-22,142720.8,142720.8,120291.77,120291.77,14.12,196913.16,121292.78,142165.92
2019-11-25,146583.72,146583.72,123547.62,123547.62,15.16,202242.87,123603.92,151103.87
2019-11-26,145299.85,145299.85,122465.51,122465.51,14.93,200471.49,122852.99,149780.4
2019-11-27,145299.85,145299.85,122465.51,122465.51,15.24,200471.49,122852.99,149481.52
2019-11-29,145299.85,145299.85,122465.51,122465.51,14.75,200471.49,122852.99,147394.45
2019-12-02,145299.85,145299.85,122465.51,122465.51,14.11,200471.49,122852.99,147394.45
2019-12-03,146511.56,146511.56,123486.8,123486.8,13.47,202143.3,122852.99,148509.58
2019-12-04,146511.56,146511.56,128877.71,128877.71,14.1,210968.02,122852.99,153824.81
2019-12-05,146511.56,146511.56,128877.71,128877.71,14.26,210968.02,122852.99,154470.1
2019-12-06,145787.15,145787.15,128240.48,128240.48,14.92,209924.91,122425.65,160286.17
2019-12-09,145760.88,145760.88,128217.38,128217.38,14.68,209887.09,122423.71,156679.13
2019-12-10,143895.12,143895.12,125875.95,125875.95,14.84,206054.26,120856.67,157114.69
2019-12-11,150873.97,150873.97,131980.87,131980.87,15.82,216047.79,124723.81,165962.64
2019-12-12,160210.64,160210.64,140148.37,140148.37,17.08,229417.67,130159.73,164878.24
2019-12-13,156627.76,156627.76,135663.67,135663.67,16.81,222076.38,127248.9,164878.24
2019-12-16,158358.15,158358.15,137162.45,137162.45,17.28,224529.83,127503.58,161353.31
2019-12-17,160787.39,160787.39,139266.53,139266.53,17.51,227974.14,128533.9,163828.49
2019-12-18,160787.39,160787.39,139266.53,139266.53,17.48,227974.14,128533.9,163828.49
2019-12-19,160787.39,160787.39,139266.53,139266.53,17.92,227974.14,128533.9,165210.52
2019-12-20,160710.34,160710.34,139199.8,139199.8,18.49,227864.91,128504.28,169108.04
2019-12-23,164221.2,164221.2,142240.74,142240.74,18.58,232842.81,130482.97,172802.35
2019-12-24,164221.2,164221.2,142240.74,142240.74,18.71,232842.81,130482.97,172802.35
2019-12-26,164221.2,164221.2,142240.74,142240.74,18.77,232842.81,130482.97,172802.35
2019-12-27,164221.2,164221.2,142240.74,142240.74,18.58,232842.81,130482.97,172802.35
2019-12-30,164221.2,164221.2,142240.74,142240.74,18.18,232842.81,130482.97,172802.35
2019-12-31,165171.13,165171.13,143063.53,143063.53,18.33,234189.68,131025.1,174536.13
2020-01-02,172557.27,172557.27,149461.06,149461.06,19.47,244662.21,135152.87,183843.15
2020-01-03,160565.64,160565.64,139074.47,139074.47,18.42,227659.73,128547.79,174912.96
2020-01-06,152865.67,152865.67,132405.12,132405.12,17.83,216742.26,125101.41,174912.96
2020-01-07,158108.63,158108.63,136946.32,136946.32,18.75,224176.04,127437.86,176720.09
2020-01-08,155756.27,155756.27,134908.82,134908.82,18.78,220840.72,126123.67,177323.27
2020-01-09,161341.71,161341.71,139746.67,139746.67,19.1,228760.11,128495.62,177323.27
2020-01-10,161341.71,161341.71,139746.67,139746.67,18.71,228760.11,128495.62,177323.27
2020-01-13,161479.05,161479.05,139865.62,139865.62,19.45,228954.83,128585.69,178272.52
2020-01-14,159802.32,159802.32,138413.31,138413.31,19.57,226577.45,127662.3,177744.01
2020-01-15,159666.51,159666.51,138295.69,138295.69,18.88,226384.9,127615.53,177592.96
2020-01-16,161074.17,161074.17,139514.94,139514.94,19.82,228380.77,128416.61,179640.02
2020-01-17,163048.47,163048.47,141224.98,141224.98,20.21,231180.05,129535.05,181687.41
2020-01-21,162191.09,162191.09,140482.36,140482.36,20.17,229964.4,129055.99,179915.63
2020-01-22,163239.94,163239.94,141390.83,141390.83,20.64,231451.53,129164.93,182754.4
2020-01-23,165076.77,165076.77,142981.8,142981.8,21.1,234055.89,129934.83,184697.58
2020-01-24,165076.77,165076.77,142981.8,142981.8,20.43,234055.89,130529.29,191974.72
2020-01-27,165076.77,165076.77,142981.8,142981.8,18.03,234055.89,135051.84,191974.72
2020-01-28,167250.24,167250.24,145649.31,145649.31,19.32,238422.52,136830.0,191974.72
2020-01-29,165949.98,165949.98,144019.06,144019.06,18.26,235753.85,135766.23,191974.72
2020-01-30,166133.87,166133.87,144225.41,144225.41,18.21,236091.64,135916.68,191974.72
2020-01-31,164687.96,164687.96,140541.82,140541.82,16.23,230061.73,134733.76,191974.72
2020-02-03,164622.16,164622.16,140541.82,140541.82,16.86,231831.93,134679.92,191974.72
2020-02-04,173304.25,173304.25,151019.59,151019.59,18.42,249115.62,141782.87,193360.0
2020-02-05,181742.59,181742.59,158372.87,158372.87,19.64,261245.29,141782.87,203579.16
2020-02-06,182142.89,182142.89,158721.7,158721.7,19.65,261820.7,141782.87,203579.16
2020-02-07,182142.89,182142.89,158721.7,158721.7,18.25,261820.7,141782.87,203579.16
2020-02-10,191761.16,191761.16,167103.18,167103.18,19.08,275646.44,147039.46,203579.16
2020-02-11,199974.13,199974.13,174260.07,174260.07,20.23,287452.15,151511.03,206442.14
2020-02-12,205434.36,205434.36,179018.19,179018.19,21.13,295300.94,154440.08,212996.11
2020-02-13,202437.1,202437.1,176406.33,176406.33,21.17,290992.54,153664.32,217989.47
2020-02-14,206851.14,206851.14,180252.78,180252.78,21.03,297337.49,156035.85,222742.63
2020-02-18,205970.98,205970.98,179485.8,179485.8,20.16,296072.3,156035.85,221646.38
2020-02-19,218258.41,218258.41,190193.23,190193.23,21.72,313734.83,158086.33,236840.5
2020-02-20,215562.88,215562.88,187844.31,187844.31,20.76,309860.15,154918.9,233915.48
2020-02-21,215562.88,215562.88,187844.31,187844.31,18.91,309860.15,156219.82,233915.48
2020-02-24,227317.64,227317.64,183099.33,183099.33,16.17,302033.04,164738.57,233915.48
2020-02-25,234163.24,234163.24,183099.33,183099.33,14.7,315213.53,169699.62,233915.48
2020-02-26,226152.44,226152.44,183099.33,183099.33,14.83,305349.8,163894.14,233915.48
2020-02-27,215054.35,215054.35,169505.75,169505.75,12.74,258001.11,155851.29,216549.22
2020-02-28,215054.35,215054.35,169505.75,169505.75,13.65,271882.0,155851.29,194796.6
2020-03-02,215054.35,215054.35,169505.75,169505.75,15.02,294247.91,155851.29,194796.6
2020-03-03,203610.63,203610.63,160485.8,160485.8,13.46,273571.0,147557.94,194796.6
2020-03-04,204228.23,204228.23,160972.6,160972.6,15.49,291505.48,148005.53,194796.6
2020-03-05,204228.23,204228.23,160972.6,160972.6,14.09,260796.62,148005.53,194796.6
2020-03-06,204228.23,204228.23,160972.6,160972.6,13.21,240485.8,148005.53,194796.6
2020-03-09,204228.23,204228.23,160972.6,160972.6,9.87,176725.59,148005.53,194796.6
2020-03-10,204228.23,204228.23,160972.6,160972.6,11.77,207278.57,148005.53,194796.6
2020-03-11,204228.23,204228.23,160972.6,160972.6,9.77,173328.55,148005.53,194796.6
2020-03-12,204228.23,204228.23,160972.6,160972.6,6.8,159271.01,148005.53,194796.6
2020-03-13,204228.23,204228.23,160972.6,160972.6,8.71,169217.88,148005.53,194796.6
2020-03-16,204228.23,204228.23,160972.6,160972.6,5.31,106844.53,148005.53,194796.6
2020-03-17,204228.23,204228.23,160972.6,160972.6,5.91,98179.07,148005.53,194796.6
2020-03-18,204228.23,204228.23,160972.6,160972.6,4.33,90216.41,148005.53,194796.6
2020-03-19,204228.23,204228.23,160972.6,160972.6,4.67,98277.67,148005.53,194796.6
2020-03-20,204228.23,204228.23,160972.6,160972.6,4.26,100856.96,148005.53,194796.6
2020-03-23,204228.23,204228.23,160972.6,160972.6,4.67,92677.11,148005.53,194796.6
2020-03-24,204228.23,204228.23,160972.6,160972.6,6.26,102531.31,148005.53,194796.6
2020-03-25,196568.0,196568.0,154934.81,154934.81,5.99,95639.36,142454.11,194796.6
2020-03-26,199626.19,199626.19,157345.28,157345.28,7.27,105786.85,144670.4,198828.63
2020-03-27,199626.19,199626.19,157345.28,157345.28,6.09,86570.45,144670.4,191992.85
2020-03-30,204757.81,204757.81,161390.02,161390.02,6.76,91007.58,148389.32,191992.85
2020-03-31,196517.5,196517.5,154895.01,154895.01,6.32,83555.48,142417.51,191992.85
2020-04-01,194210.95,194210.95,153076.98,153076.98,5.29,76778.84,140745.94,191992.85
2020-04-02,203782.73,203782.73,160621.46,160621.46,5.78,84334.36,147682.67,191992.85
2020-04-03,195020.32,195020.32,153714.93,153714.93,5.42,76758.89,141332.49,191992.85
2020-04-06,199608.8,199608.8,157331.57,157331.57,7.1,87516.81,144657.8,191992.85
2020-04-07,199608.8,199608.8,157331.57,157331.57,6.99,97295.1,144657.8,191992.85
2020-04-08,199608.8,199608.8,157331.57,157331.57,7.72,100188.25,144657.8,192622.74
2020-04-09,190860.4,190860.4,149882.6,149882.6,7.2,95797.23,137808.87,194984.79
2020-04-13,193196.44,193196.44,151717.09,151717.09,7.47,98384.21,139495.59,194984.79
2020-04-14,215455.5,215455.5,157010.93,157010.93,8.47,109719.51,144362.99,200572.05
2020-04-15,202564.47,202564.47,157010.93,157010.93,7.77,103154.83,144362.99,192071.39
2020-04-16,204288.67,204288.67,157010.93,157010.93,8.36,104032.87,144362.99,192071.39
2020-04-17,216078.74,216078.74,157010.93,157010.93,8.56,110036.89,144362.99,192071.39
2020-04-20,207601.5,207601.5,153312.74,153312.74,8.01,105719.91,140962.7,186410.1
2020-04-21,181797.84,181797.84,140905.77,140905.77,6.88,92579.54,129555.17,180356.67
2020-04-22,184816.79,184816.79,143245.66,143245.66,8.05,97817.04,131706.57,180356.67
2020-04-23,176808.42,176808.42,139283.79,139283.79,7.83,93578.49,128063.85,180356.67
2020-04-24,185226.4,185226.4,143213.33,143213.33,8.34,98033.83,131676.84,185487.31
2020-04-27,189387.63,189387.63,145229.28,145229.28,8.67,100236.22,133530.4,190412.34
2020-04-28,183105.2,183105.2,148629.1,148629.1,8.51,96911.15,136656.35,179977.12
2020-04-29,196321.42,196321.42,148629.1,148629.1,9.77,103906.03,136656.35,194969.89
2020-04-30,193142.99,193142.99,146913.37,146913.37,8.73,102223.81,137950.06,192719.21
2020-05-01,193142.99,193142.99,146913.37,146913.37,7.4,102223.81,141973.25,192719.21
2020-05-04,197838.5,197838.5,150484.98,150484.98,7.62,106349.79,145424.76,192719.21
2020-05-05,204553.79,204553.79,155592.94,155592.94,8.0,109816.43,150360.96,189678.9
2020-05-06,208230.11,208230.11,154243.99,154243.99,8.28,111790.09,149057.37,191721.16
2020-05-07,213225.12,213225.12,157943.99,157943.99,8.53,117765.48,152632.95,198857.9
2020-05-08,221848.61,221848.61,162728.64,162728.64,9.28,122528.28,156351.02,204881.96
2020-05-11,217493.43,217493.43,159029.13,159029.13,9.25,120122.89,154504.72,200224.14
2020-05-12,221537.3,221537.3,159029.13,159029.13,8.48,122356.34,158748.31,200224.14
2020-05-13,221537.3,221537.3,159029.13,159029.13,8.0,122356.34,158367.32,200224.14
2020-05-14,241224.33,241224.33,159029.13,159029.13,8.65,133229.6,168304.0,200224.14
2020-05-15,221895.85,221895.85,159029.13,159029.13,8.09,122554.37,158220.73,200224.14
2020-05-18,221895.85,221895.85,159029.13,159029.13,9.25,137821.72,158220.73,200224.14
2020-05-19,215413.98,215413.98,159029.13,159029.13,9.13,133795.77,156125.9,200224.14
2020-05-20,235075.95,235075.95,162067.29,162067.29,10.13,146008.02,160345.64,204049.31
2020-05-21,235571.77,235571.77,162308.49,162308.49,9.37,146315.97,161483.55,204352.99
2020-05-22,235571.77,235571.77,162308.49,162308.49,9.5,146315.97,161023.43,204352.99
2020-05-26,235571.77,235571.77,162308.49,162308.49,9.81,146315.97,161023.43,193060.23
2020-05-27,216466.08,216466.08,149144.72,149144.72,10.22,134449.24,161167.41,197593.94
2020-05-28,202272.6,202272.6,139365.43,139365.43,9.54,125633.53,151747.91,178882.71
2020-05-29,214793.71,214793.71,141290.45,141290.45,10.3,133410.51,157621.01,181353.58
2020-06-01,208183.37,208183.37,136942.2,136942.2,10.15,129304.77,154197.94,181353.58
2020-06-02,217870.99,217870.99,143314.68,143314.68,10.8,135321.84,159045.21,189443.84
2020-06-03,232739.09,232739.09,153094.85,153094.85,11.73,144556.56,166691.0,196643.85
2020-06-04,235154.89,235154.89,154683.96,154683.96,12.05,146057.04,167934.64,196643.85
2020-06-05,248635.05,248635.05,163551.15,163551.15,12.96,154429.71,176381.5,193969.87
2020-06-08,254174.3,254174.3,167194.85,167194.85,12.86,157870.19,176381.5,198291.25
2020-06-09,259479.64,259479.64,170684.68,170684.68,12.87,161165.39,178977.52,202207.82
2020-06-10,257193.73,257193.73,169181.02,169181.02,12.97,159745.59,177928.42,200648.19
2020-06-11,237756.51,237756.51,156395.29,156395.29,10.51,147672.94,170943.4,160575.81
2020-06-12,237756.51,237756.51,170833.0,170833.0,10.96,147672.94,170943.4,175399.44
2020-06-15,237756.51,237756.51,184139.92,184139.92,11.43,161943.93,170943.4,189062.07
2020-06-16,237756.51,237756.51,199758.04,199758.04,12.06,161431.25,170943.4,205097.67
2020-06-17,235819.55,235819.55,197438.12,197438.12,12.35,159556.44,169550.75,205097.67
2020-06-18,231376.48,231376.48,193718.2,193718.2,12.32,156550.24,167685.02,204508.45
2020-06-19,239060.98,239060.98,200151.99,200151.99,12.09,161749.61,170197.66,198866.72
2020-06-22,240178.11,240178.11,201087.3,201087.3,12.38,162505.47,170827.4,199790.95
2020-06-23,238134.89,238134.89,199376.62,199376.62,12.48,161123.01,169845.9,198157.83
2020-06-24,214781.22,214781.22,179823.94,179823.94,11.64,145321.83,160168.78,182791.75
2020-06-25,216876.52,216876.52,179671.12,179671.12,11.94,146739.51,161325.63,182636.41
2020-06-26,200802.99,200802.99,179671.12,179671.12,11.24,135864.1,152939.0,182636.41
2020-06-29,204000.74,204000.74,179671.12,179671.12,11.61,138027.71,154670.99,182636.41
2020-06-30,216544.05,216544.05,188270.92,188270.92,12.53,146514.56,161350.27,191378.14
2020-07-01,216878.05,216878.05,188561.31,188561.31,12.02,146740.55,161544.2,191673.32
2020-07-02,212469.14,212469.14,184728.05,184728.05,12.47,143757.46,159242.62,188450.26
2020-07-06,225731.76,225731.76,196259.03,196259.03,13.47,152731.0,163446.37,201411.61
2020-07-07,212952.74,212952.74,185148.51,185148.51,12.92,144084.67,158439.18,198700.66
2020-07-08,219338.15,219338.15,190700.21,190700.21,13.53,148405.06,160969.21,199305.24
2020-07-09,224339.7,224339.7,195048.73,195048.73,14.07,151789.13,163569.35,204736.06
2020-07-10,224149.05,224149.05,194882.97,194882.97,13.91,151660.14,163488.88,204562.07
2020-07-13,205969.79,205969.79,179077.29,179077.29,13.2,139359.98,152769.39,183907.67
2020-07-14,216801.11,216801.11,188494.42,188494.42,13.89,146688.49,157580.15,180828.07
2020-07-15,221451.37,221451.37,192537.51,192537.51,13.77,149834.88,158163.94,180828.07
2020-07-16,222572.36,222572.36,193512.14,193512.14,13.61,150593.34,160191.48,180807.31
2020-07-17,226304.74,226304.74,196757.2,196757.2,13.86,153118.69,162091.94,183839.32
2020-07-20,235253.8,235253.8,204537.82,204537.82,14.7,159173.65,166596.51,192592.18
2020-07-21,239211.29,239211.29,207978.6,207978.6,14.4,161851.31,168598.99,195832.01
2020-07-22,236124.2,236124.2,205294.58,205294.58,14.57,159762.57,167073.01,193573.16
2020-07-23,216491.74,216491.74,188225.44,188225.44,13.89,146479.17,159516.03,182097.8
2020-07-24,214406.68,214406.68,186412.61,186412.61,13.24,145068.41,156251.95,168698.67
2020-07-27,230947.88,230947.88,200794.11,200794.11,14.5,156260.25,160599.29,180495.44
2020-07-28,226454.86,226454.86,196887.72,196887.72,13.63,153220.26,158403.55,176983.96
2020-07-29,229899.8,229899.8,199882.87,199882.87,14.49,155551.12,160107.24,176983.96
2020-07-30,239381.86,239381.86,208126.9,208126.9,15.34,161966.71,164778.61,176983.96
2020-07-31,241517.2,241517.2,209983.44,209983.44,15.11,163411.49,163884.09,176983.96
2020-08-03,246551.25,246551.25,214360.22,214360.22,15.96,166817.56,165201.63,180336.39
2020-08-04,253890.49,253890.49,220741.21,220741.21,16.71,171783.31,168680.75,179844.45
2020-08-05,252460.25,252460.25,219497.71,219497.71,16.64,170815.6,168026.98,177583.94
2020-08-06,252460.25,252460.25,219497.71,219497.71,16.59,170815.6,168026.98,176366.72
2020-08-07,241878.8,241878.8,210297.83,210297.83,16.03,163656.16,161989.33,170012.46
2020-08-10,243030.12,243030.12,211298.83,211298.83,16.06,164435.14,162213.66,170821.7
2020-08-11,231754.37,231754.37,201495.3,201495.3,15.49,156805.93,156942.66,163045.35
2020-08-12,251191.94,251191.94,218395.0,218395.0,17.07,169957.46,165357.83,176350.54
2020-08-13,250684.41,250684.41,217953.74,217953.74,16.49,169614.07,165137.76,175994.23
2020-08-14,244102.14,244102.14,212230.88,212230.88,16.47,165160.47,162099.71,171853.59
2020-08-17,248540.99,248540.99,216090.17,216090.17,17.05,168163.82,163516.45,175624.17
2020-08-18,251679.67,251679.67,218819.05,218819.05,16.76,170287.47,164612.28,177842.03
2020-08-19,251679.67,251679.67,218819.05,218819.05,16.45,170287.47,164612.28,177842.03
2020-08-20,248524.83,248524.83,216076.12,216076.12,16.03,168152.88,163165.03,176561.98
2020-08-21,250078.16,250078.16,217426.64,217426.64,16.4,169203.87,163970.48,178684.29
2020-08-24,257331.13,257331.13,223732.63,223732.63,16.84,174111.27,167325.62,181474.36
2020-08-25,260045.91,260045.91,226092.95,226092.95,17.38,175948.1,168579.05,185387.69
2020-08-26,261618.88,261618.88,227460.54,227460.54,17.56,177012.37,169312.97,185637.05
2020-08-27,261618.88,261618.88,227460.54,227460.54,16.9,177012.37,169312.97,186535.55
2020-08-28,270251.35,270251.35,234965.91,234965.91,17.85,182853.14,173242.05,192274.6
2020-08-31,264613.95,264613.95,230064.56,230064.56,17.77,179038.85,170724.87,192003.57
2020-09-01,275638.95,275638.95,239650.08,239650.08,18.82,186498.41,175122.85,196968.78
2020-09-02,294872.63,294872.63,256372.51,256372.51,20.47,199511.99,183708.92,205271.59
2020-09-03,281668.46,281668.46,244892.34,244892.34,17.0,190578.0,181980.47,205271.59
2020-09-04,258824.18,258824.18,225030.73,225030.73,16.43,175121.46,178544.0,205271.59
2020-09-08,244736.77,244736.77,212782.65,212782.65,14.13,165589.87,171371.06,188397.45
2020-09-09,244736.77,244736.77,212782.65,212782.65,15.34,176812.36,171371.06,202624.91
2020-09-10,246104.66,246104.66,212782.65,212782.65,14.67,182535.48,172328.89,202624.91
2020-09-11,237133.04,237133.04,201966.64,201966.64,14.67,175381.31,166046.73,192325.23
2020-09-14,244420.71,244420.71,213899.95,213899.95,15.59,183313.72,171149.75,203688.88
2020-09-15,252735.65,252735.65,213899.95,213899.95,16.39,189549.86,171028.56,203688.88
2020-09-16,255602.27,255602.27,216326.08,216326.08,15.88,191699.8,172060.48,203688.88
2020-09-17,269863.44,269863.44,228148.23,228148.23,15.82,202395.57,172060.48,214820.41
2020-09-18,273895.07,273895.07,231556.66,231556.66,15.09,205419.27,172493.61,218029.72
2020-09-21,284997.76,284997.76,235739.16,235739.16,15.01,213746.21,176664.99,221967.9
2020-09-22,291395.43,291395.43,239471.67,239471.67,15.54,218544.41,176664.99,225482.36
2020-09-23,267762.26,267762.26,225289.82,225289.82,14.4,200819.71,168225.14,212128.97
2020-09-24,277237.17,277237.17,221858.82,221858.82,14.82,207925.82,170991.97,208898.41
2020-09-25,284267.62,284267.62,223916.68,223916.68,15.45,213198.61,173628.01,210836.06
2020-09-28,302754.43,302754.43,234605.07,234605.07,16.73,227063.58,180904.35,220900.05
2020-09-29,299375.47,299375.47,231986.7,231986.7,16.82,224529.38,179497.86,219129.21
2020-09-30,294975.39,294975.39,228577.07,228577.07,16.85,221229.36,177909.95,218748.34
2020-10-01,308545.74,308545.74,239092.76,239092.76,17.92,231407.01,182439.98,229622.77
2020-10-02,276204.76,276204.76,214031.67,214031.67,16.31,207151.52,173501.17,213552.06
2020-10-05,298143.87,298143.87,231032.33,231032.33,17.9,223605.69,179527.64,213552.06
2020-10-06,288488.08,288488.08,223550.03,223550.03,17.61,216363.92,175464.42,213552.06
2020-10-07,300498.98,300498.98,232857.31,232857.31,18.65,225372.01,179280.34,212317.6
2020-10-08,308615.02,308615.02,239146.44,239146.44,19.32,231458.97,182688.66,218051.99
2020-10-09,308187.79,308187.79,238815.38,238815.38,20.35,231138.55,182508.44,219702.11
2020-10-12,316374.29,316374.29,245159.12,245159.12,21.24,237278.37,184798.05,227497.78
2020-10-13,309979.39,309979.39,240203.7,240203.7,21.16,232482.24,182206.36,224362.17
2020-10-14,312350.6,312350.6,242041.15,242041.15,20.85,234260.63,182948.17,218523.67
2020-10-15,321449.23,321449.23,249091.7,249091.7,20.7,241084.53,182948.17,213616.16
2020-10-16,329244.24,329244.24,255132.07,255132.07,20.37,246930.74,182948.17,218796.27
2020-10-19,311679.33,311679.33,241520.99,241520.99,20.07,233757.18,176113.05,208086.83
2020-10-20,315914.22,315914.22,244802.61,244802.61,20.05,236933.32,177362.47,210914.18
2020-10-21,315914.22,315914.22,244802.61,244802.61,19.57,236933.32,177362.47,210914.18
2020-10-22,315914.22,315914.22,244802.61,244802.61,19.66,236933.32,177362.47,208245.81
2020-10-23,315914.22,315914.22,244802.61,244802.61,19.39,236933.32,177362.47,206163.83
2020-10-26,315914.22,315914.22,244802.61,244802.61,18.1,236933.32,175988.44,195408.57
2020-10-27,313978.47,313978.47,250270.24,250270.24,17.94,236933.32,174910.08,199773.0
