date,R10+RSI 70/60/50,Consensus 80/60/40 (default),Hybrid Cons + (VIX_back OR SOXL_mom5),Hybrid Cons + VIX_back,Hybrid Cons + (VIX_back AND SOXL_mom5),soxl_bnh
2023-07-20,611595.1504526237,600171.494131999,679575.016393109,621067.2682653418,661003.0127793185,11192.618223760093
2023-07-21,603709.2792233039,591327.4080872994,669560.8454810083,611915.2635237152,651262.5176408738,11504.036908881199
2023-07-24,595524.6900885527,582165.3232599589,659186.6041056495,602434.1884460637,641171.7923508121,11469.434832756633
2023-07-25,609350.2721672523,597639.54158044,676708.0830023107,618447.1623956878,658214.4293808097,12050.749711649367
2023-07-26,592924.6145774255,579257.9677403008,655894.6014126696,599425.609451352,637969.756305275,11561.707035755479
2023-07-27,624049.7282195766,614082.2204554944,695326.1511300252,635462.3151507573,676323.687119371,12198.38523644752
2023-07-28,624049.7282195766,614082.2204554944,695326.1511300252,635462.3151507573,676323.687119371,12987.312572087658
2023-07-31,624049.7282195766,614082.2204554944,695326.1511300252,635462.3151507573,676323.687119371,13116.493656286044
2023-08-01,629226.9092035994,619904.4941816404,701918.719756786,641487.299132078,682736.0884277243,13162.629757785468
2023-08-02,622904.0808797363,612483.5757966368,693516.0035624184,633808.0115376882,674563.0088029228,11667.820069204152
2023-08-03,634360.6127848935,624699.5538009552,707348.1724236683,646449.3051721087,688017.1603976741,11552.479815455594
2023-08-04,627289.970056717,616749.6547984792,698346.4907414275,638222.6197918011,679261.4843229085,11483.27566320646
2023-08-07,638496.924718624,629354.7002002535,712619.2011571986,651266.5267260394,693144.137978166,11847.750865051903
2023-08-08,638496.924718624,629354.7002002535,712619.2011571986,651266.5267260394,693144.137978166,11271.04959630911
2023-08-09,638496.924718624,629354.7002002535,712619.2011571986,651266.5267260394,693144.137978166,10671.280276816608
2023-08-10,617009.3627154913,605149.1053432822,685211.172481126,626218.1816754322,666485.1392036347,10505.190311418684
2023-08-11,601120.3829976143,587250.2759793232,664944.303132355,607696.1806025577,646772.1400850897,9757.785467128027
2023-08-14,635760.8686811747,625925.9324997802,686840.5529300198,647718.3818873224,689367.8410325551,10583.621683967705
2023-08-15,632128.3790130338,621870.3045272832,684544.4563369284,643521.5517969129,684901.1472046357,10043.829296424452
2023-08-16,632128.3790130338,621870.3045272832,684544.4563369284,643521.5517969129,684901.1472046357,9517.877739331027
2023-08-17,632128.3790130338,621870.3045272832,684544.4563369284,643521.5517969129,684901.1472046357,9167.243367935409
2023-08-18,646861.0813356189,638434.4444963743,693661.2208031538,660662.3944766314,703144.1769564946,9319.492502883506
2023-08-21,670435.2915988051,668834.846728759,724590.2080423984,692121.2274156085,736625.8695423303,10113.033448673588
2023-08-22,678395.4593967889,679122.3679756549,735735.3168790377,702766.9224886006,747956.1019920805,9863.8985005767
2023-08-23,703091.6563574683,711321.8031309023,770618.9589800755,736087.4240903615,783419.1718904483,10445.213379469435
2023-08-24,714734.6930137184,726862.4862037727,787455.1433325616,752169.1768517185,800535.0103337127,9418.685121107266
2023-08-25,713485.3164862089,725168.3845315174,785619.8180812708,750416.0927615236,798669.1997774569,9527.104959630911
2023-08-28,722296.3429427191,737093.3925460114,798538.9177370244,762756.2858963464,811802.8895679028,9882.352941176472
2023-08-29,748835.8041366324,773026.9033902233,837467.9152700439,799940.8700317093,851378.5094698679,10657.439446366783
2023-08-30,748924.8084290181,773194.593624895,837649.5844857281,800114.3986264204,851563.1962659177,10784.313725490196
2023-08-31,753038.8133575862,778852.0271767941,843778.6325973901,805968.8033021245,857794.0497119192,11008.073817762399
2023-09-01,757353.5776283887,784785.3428760598,850206.5609237019,812108.6953315323,864328.7478629162,11081.891580161477
2023-09-05,753543.3241572768,780273.0423524618,845318.1063356446,807439.2930237196,859359.0945724384,11063.437139561707
2023-09-06,733963.119735837,757110.09695726,820224.2531895773,783469.8986718889,833848.4249708863,10828.143021914648
2023-09-07,698841.4644558264,715569.3713142832,775220.6126300362,740482.8770470842,788097.2603929038,10071.510957324104
2023-09-08,686174.8802057644,700746.7661238908,759162.3665156671,725144.2030111128,771772.2819760967,9914.648212226068
2023-09-11,696330.5395509608,713523.0730344888,773003.7309835056,738365.3341529053,785843.5556748123,9891.580161476355
2023-09-12,693832.2031233953,709680.3972446297,768840.7223370039,734388.8704604923,781611.3982013813,9647.05882352941
2023-09-13,693589.5450222443,709394.9403924437,768531.4692516957,734093.4750458016,781297.0083292229,9803.921568627451
2023-09-14,700445.109822659,717407.4930711808,777211.9637576754,742384.9954739958,790121.6884622872,9997.69319492503
2023-09-15,702090.5037509152,719092.7328089293,779037.6883265265,744128.909089569,791977.7388658776,9111.880046136102
2023-09-18,714062.0432739555,732643.1166067179,793717.6582221081,758151.0676417854,806901.5474809606,9208.765859284891
2023-09-19,711306.6124367493,729417.7932450357,790223.4656915071,754813.4503289049,803349.3153604686,8955.017301038062
2023-09-20,712449.9823408358,730590.2754597652,791493.6882824084,756026.754081768,804640.6367310166,8516.72433679354
2023-09-21,700133.7955037421,715393.5141494871,775030.0956731992,740300.8971796422,787903.5788920571,8027.681660899653
2023-09-22,705164.0571208722,721296.9519797937,781425.6554538365,746409.8711020797,794405.3708460913,8244.521337946944
2023-09-25,705896.1840908164,723876.6345942332,784220.3853806974,749079.3688206589,797246.5220784156,8419.838523644752
2023-09-26,700131.2276382821,716027.7417889868,775717.1937505485,740957.2063035739,788602.0898753282,7926.182237600922
2023-09-27,693633.6606730034,707167.615729543,766118.4705140216,731788.603092614,778843.9289560614,8152.249134948098
2023-09-28,709120.6149796748,728140.7591175048,788839.9755389373,753491.9545484128,801942.8450199526,8595.15570934256
2023-09-29,718156.1546347366,740396.1428815764,802116.9917032123,766174.0259068725,815440.3964198804,8710.495963091118
2023-10-02,715525.1791055058,736779.5401482447,798198.901998753,762431.5063071374,811457.2260658543,8816.608996539791
2023-10-03,681625.9038702564,690388.0041261934,747940.0781619966,714424.7868451969,760363.588034302,8258.36216839677
2023-10-04,691908.7396303366,704380.7487367475,763099.2849198906,728904.7075941488,775774.5937802591,8611.30334486736
2023-10-05,691037.1756205433,703200.1667927962,761820.2873907357,727683.0221091466,774474.3517170914,8470.588235294117
2023-10-06,715316.8073513592,736142.8056456589,797509.0880813815,761772.6030403251,810755.954131641,8996.539792387544
2023-10-09,710388.3473585526,729479.9628500091,790290.8178745192,754877.7844519143,803417.7862835177,8936.562860438293
2023-10-10,716757.4660385181,738203.0908588888,799741.1226390642,763904.6198417542,813025.0634553008,9264.129181084198
2023-10-11,717529.3519529791,739253.6777147204,800879.2884391219,764991.7842855944,814182.1345319524,9485.58246828143
2023-10-12,713259.1081050537,733382.6083610879,794518.795433731,758916.3057916843,807715.9918228589,9545.55940023068
2023-10-13,722587.2285458623,743804.7946180706,805809.7952151261,769701.3544173915,819194.5385098794,8756.632064590543
2023-10-16,729222.0189213158,753336.6855830431,816136.2829738418,779565.1109284873,829692.5523391485,9116.493656286044
2023-10-17,716137.2141067057,735377.994602884,796680.5209166954,760981.1640770964,809913.6242169022,8908.881199538639
2023-10-18,716137.2141067057,735377.994602884,796680.5209166954,760981.1640770964,809913.6242169022,8433.67935409458
2023-10-19,719511.5739082167,738843.0148462448,800434.3919228005,764566.8236395195,813729.848150555,8050.749711649366
2023-10-20,694429.3599029644,704452.4402455316,781885.4550734342,728978.8951387986,775853.5517177163,7686.274509803921
2023-10-23,680957.2111638776,686130.6680920346,771826.878046451,710019.2259568935,755674.7416420511,7557.093425605536
2023-10-24,685863.9031670355,692739.6618356704,775524.9903684095,716858.3206664462,762953.6024654913,7783.160322952711
2023-10-25,677803.0339995043,680362.9456378513,771143.4315445363,704050.692523107,749322.4207531627,6901.960784313726
2023-10-26,657558.5996721203,660042.0525747479,755081.785296844,683022.3003605196,726941.8650813142,6786.6205305651665
2023-10-27,674252.7744599073,676799.2775558628,767743.8740226254,700362.9505654755,745397.5503423366,6985.005767012688
2023-10-30,662319.408701943,662425.1550373111,751438.235299248,685488.373726035,729566.5114081015,6698.9619377162635
2023-10-31,665603.0396189478,666366.1199724489,755908.7656130752,689566.548631918,733906.9203093126,6878.892733564014
2023-11-01,682808.5839163054,687038.0561441093,779358.4838475471,710958.2059388962,756674.0997289405,7363.321799307959
2023-11-02,692875.2748747598,699133.1308804756,793078.8287749611,723474.3868962143,769995.0936759986,7866.205305651673
2023-11-03,702297.4303459104,714344.7368778263,810334.4874403886,739215.6053230688,786748.5008134083,8484.429065743945
2023-11-06,703140.0331957669,715705.077683442,811877.6234257965,740623.3082151823,788246.7215381681,8433.67935409458
2023-11-07,706763.7085434197,720622.9844516555,817456.3716891599,745712.43849208,793663.0920624938,8581.314878892734
2023-11-08,701184.5073939601,713034.8398631664,808848.5736075054,737860.1024900322,785305.8367055885,8618.223760092273
2023-11-09,687630.6774206274,694581.6225572438,787915.7135817187,718764.4117167288,764982.258605087,8475.20184544406
2023-11-10,729774.8692010649,751840.045814442,852868.211537481,778016.3636425023,828044.217811829,9513.264129181085
2023-11-13,724291.7840033702,744397.8990150737,844426.0296317526,770315.1085380791,819847.7581265136,9227.22029988466
2023-11-14,724291.7840033702,744397.8990150737,844426.0296317526,770315.1085380791,819847.7581265136,10228.373702422146
2023-11-15,717102.430672766,735953.410390419,834846.8166718256,761576.6137356941,810547.3623615494,10459.054209919263
2023-11-16,709831.8810523277,727413.1031326411,825158.9094933362,752738.964246183,801141.4360843999,10479.815455594002
2023-11-17,714025.5168176567,732318.5280425686,830723.4986543583,757815.1780921866,806544.0596280493,10671.280276816608
2023-11-20,728945.5035033483,749805.241309108,850559.9810981029,775910.7146939305,825803.1718414801,11155.709342560553
2023-11-21,721952.2182838835,741609.4966148189,841262.936921553,767429.6241748882,816776.7319191205,10528.258362168397
2023-11-22,708148.6146270987,725404.4137850403,822880.3034241867,750660.3396895262,798929.1522230641,10606.689734717416
2023-11-24,707804.5205626993,725000.4560249168,822422.0640229587,750242.317599128,798484.2505589767,10643.598615916955
2023-11-27,702922.2585662513,719285.1699197419,815938.7889352833,744328.0461560476,792189.6808045766,10579.008073817762
2023-11-28,686729.7866966869,700352.211919676,794461.7232768047,724735.9118740131,771337.7369831405,10399.077277970011
2023-11-29,693940.4413529813,708725.502470068,803960.1709534783,733400.7297458531,780559.7182581597,10726.643598615918
2023-11-30,697642.0858213706,713057.532736987,808874.3158259705,737883.5854466379,785330.8296586202,10500.576701268743
2023-12-01,704953.2990332679,721597.8360736825,818562.218556484,746721.2308785489,794736.7516172585,10648.212226066897
2023-12-04,697051.1882853028,712367.299248691,808091.3325252223,737169.3205552984,784570.6362476605,10288.350634371396
2023-12-05,695051.2553007742,710031.4398737199,805441.5931044172,734752.1351087231,781998.0214210972,10103.806228373702
2023-12-06,716386.0880854783,734878.8579393328,833627.8717216823,760464.6493023129,809363.8966113392,9914.648212226068
2023-12-07,730723.0449656688,752252.3999763468,853335.9756031774,778443.0744666511,828498.3669109041,10698.961937716263
2023-12-08,735141.8112823067,757457.2108177879,859240.1805446984,783829.0977662195,834230.72121426,10929.64244521338
2023-12-11,770966.9026828795,799679.3888647497,907135.9446485126,827521.2974728458,880732.4080954574,12059.976931949252
2023-12-12,777581.6925568844,807536.9437619902,916049.3549271679,835652.4236642553,889386.380353281,12318.33910034602
2023-12-13,793457.7317138256,826379.7514903459,937424.1564119955,855151.2689721684,910139.0365514532,12885.813148788928
2023-12-14,821074.3795316725,859257.1596459241,974719.4514015849,889173.3481119999,946348.7966878335,13921.56862745098
2023-12-15,816654.3632071217,853955.7483595932,968705.665374133,883687.3610937154,940510.0508185131,14103.806228373702
2023-12-18,816255.684211066,853478.7150313419,968164.5309083987,883193.7192114446,939984.6668736687,13983.852364475202
2023-12-19,815390.613619542,852444.9782449799,966991.8862094454,882123.991494803,938846.1537371954,14196.078431372549
2023-12-20,802770.7738971538,837644.1244915617,950202.1744347403,866807.8262012068,922545.1314154591,13047.28950403691
2023-12-21,783048.1438269343,817064.7190933819,926857.4207545378,845511.921250477,899879.8614011322,13960.784313725491
2023-12-22,773863.7627452901,806112.3054917714,914433.2815344653,834178.1847052216,887817.3451725999,14085.351787773934
2023-12-26,792940.1220398115,828854.1663652754,940231.0696653284,857711.8339139444,912864.2504331287,14828.14302191465
2023-12-27,796220.4095951817,832764.1295825725,944666.432419518,861757.9277356723,917170.5153786633,14938.869665513266
2023-12-28,796220.4095951817,832764.1295825725,944666.432419518,861757.9277356723,917170.5153786633,14853.51787773933
2023-12-29,796220.4095951817,832764.1295825725,944666.432419518,861757.9277356723,917170.5153786633,14484.429065743945
2024-01-02,796220.4095951817,832764.1295825725,944666.432419518,861757.9277356723,917170.5153786633,12929.64244521338
2024-01-03,796220.4095951817,832764.1295825725,944666.432419518,861757.9277356723,917170.5153786633,12096.885813148789
2024-01-04,800384.1967336461,837741.1471166903,950312.2344311888,866908.226798932,922651.9879525402,11778.546712802769
2024-01-05,799073.881746592,836172.1740792763,948532.4313523034,865284.627864534,920923.9886809319,11967.704728950404
2024-01-08,842230.8427535229,887867.0049958995,1007173.7317659212,918779.2835333431,977858.4471067267,13111.8800461361
2024-01-09,842869.85312809,888679.9160947097,1008095.8774255478,919620.4972204589,978753.7523497931,13125.720876585929
2024-01-10,845006.873583308,891250.3951345338,1011011.7634224349,922280.4709296497,981584.7671617629,13014.994232987312
2024-01-11,841435.498264428,886945.4568115348,1006128.3509615598,917825.6504150857,976843.4936605167,13130.33448673587
2024-01-12,844326.949119301,890430.8137070724,1010082.0511117652,921432.3546774599,980682.1155062502,12950.40369088812
2024-01-16,856563.6287541669,905179.2190875257,1026812.2667871369,936694.2455377637,996925.3734508306,13476.355247981544
2024-01-17,847113.5617885573,893789.4121594988,1013891.9597104625,924907.88723181,984381.1310667617,13084.198385236448
2024-01-18,847113.5617885573,893789.4121594988,1013891.9597104625,924907.88723181,984381.1310667617,14387.543252595156
2024-01-19,882394.403199876,936332.0536698545,1062151.2494104586,968931.7077663742,1031235.7625927152,16096.88581314879
2024-01-22,872441.8737455955,924193.4242613871,1048381.4971716014,956370.4557227306,1017866.7994072629,16267.589388696655
2024-01-23,873285.7757849992,925207.3772972893,1049531.699687585,957419.7108911519,1018983.5235737738,16562.860438292966
2024-01-24,879445.7567991436,932650.9566558844,1057975.5066520376,965122.4484312693,1027181.56101807,17291.81084198385
2024-01-25,911608.6383547836,971660.2411642204,1102226.6461027716,1005489.893409003,1070144.7054500924,17130.334486735872
2024-01-26,911608.6383547836,971660.2411642204,1102226.6461027716,1005489.893409003,1070144.7054500924,15690.888119953863
2024-01-29,915735.794386615,976687.703616214,1107929.6715453165,1010692.3936974949,1075681.7358820508,16152.249134948097
2024-01-30,884167.2081390541,938239.9409098435,1064315.5081344293,970906.0206550793,1033337.0273578803,15474.048442906575
2024-01-31,851238.194062329,898136.9259812891,1018823.6687335013,929406.7655681598,989169.2953871273,14795.847750865052
2024-02-01,851238.194062329,898136.9259812891,1018823.6687335013,929406.7655681598,989169.2953871273,14971.164936562862
2024-02-02,865172.7005351954,914939.4679669733,1037884.0446903186,946794.3105498736,1007674.8908435579,15538.638985005768
2024-02-05,873093.3558844122,924490.7161383843,1048718.7375099566,956678.0982144673,1018194.2238655908,16207.612456747405
2024-02-06,867637.0341994336,919072.1565734115,1042572.0614569648,951070.884243371,1012226.4559319415,15607.8431372549
2024-02-07,868794.5541598221,921432.3443584448,1045249.3984069186,953513.2451261778,1014825.8650206525,16373.70242214533
2024-02-08,883749.139702837,939560.9233515615,1065813.9969936123,972272.9948691592,1034791.9004772156,17139.561707035755
2024-02-09,904588.6543198912,964884.2607356538,1094540.1463722815,998477.9981495062,1062681.9326899599,18149.942329873127
2024-02-12,890950.2988697106,948254.2825055552,1075675.5223475695,981269.0249615728,1044366.3915154366,18071.510957324106
2024-02-13,835688.1553944462,880880.0131978906,999247.866108766,911549.0302610552,970163.2755200994,16950.40369088812
2024-02-14,840500.7931293449,886677.6049213018,1005824.5065948605,917548.4729026693,976548.4931345775,18092.27220299885
2024-02-15,846420.9547565237,893809.3862731578,1013914.6178366004,924928.5567709791,984403.1296945461,18020.76124567474
2024-02-16,814438.2096542115,855211.2630504486,970129.8892830752,884986.5882095319,941892.8205790871,17679.35409457901
2024-02-20,785239.0052196353,821870.9019381271,932309.4322428056,850485.4377859242,905173.1840120961,16793.540945790082
2024-02-21,805175.8368333306,844162.3885031535,957596.327221419,873553.0323016169,929724.0664230015,16678.200692041522
2024-02-22,838656.8500813647,884211.4441745429,1003026.9566144334,914996.4494675878,973832.3699938686,19095.732410611305
2024-02-23,832767.7408765857,878002.4473072855,995983.6286045727,908571.2780612169,966994.0484878961,18505.190311418686
2024-02-26,822850.4825912949,867546.4982861355,984122.666168161,897751.2911755035,955478.3169477922,19021.914648212223
2024-02-27,822850.4825912949,867546.4982861355,984122.666168161,897751.2911755035,955478.3169477922,18966.55132641292
2024-02-28,810659.1971617609,852856.7863532015,967459.0308457427,882550.1372536788,939299.7014362828,18228.373702422145
2024-02-29,847800.4272390348,897641.5410825068,1018261.7167132555,928894.133180859,988623.6998135581,19757.78546712803
2024-03-01,901695.2298792332,962922.0846781172,1092314.303795487,996447.5063053839,1060520.8765613094,22302.191464821226
2024-03-04,899037.6218323278,959568.060736772,1088509.584405726,992976.7075298431,1056826.8991701147,22920.415224913497
2024-03-05,853474.9781892784,904041.0927068098,1025521.2051893563,935516.4937632745,995671.8901149306,21614.763552479817
2024-03-06,889817.6038355057,948216.0382686247,1075632.1390586188,981229.4492003293,1044324.2709614291,23164.93656286044
2024-03-07,916771.2296168092,981041.8477637803,1112868.9018411548,1015198.1332032903,1080477.20255742,25538.638985005768
2024-03-08,838922.2274345836,882124.2306451784,1000659.2747121516,912836.5668046443,971533.6029835843,22620.530565167242
2024-03-11,812165.9478685918,848275.541480826,962262.1832680304,877809.3902072776,934254.1158119614,21543.25259515571
2024-03-12,816239.6255723548,853138.1665131982,967778.2213373303,882841.3140406844,939609.6014153934,22908.88119953864
2024-03-13,805751.010648641,840618.2262548287,953575.9197757732,869885.4752993651,925820.6788965587,21199.538638985006
2024-03-14,770224.3499261794,798988.4087721865,906352.1144188882,826806.2599832126,879971.3924067415,20073.817762399078
2024-03-15,755484.1004035482,779399.4790339627,884130.9311169605,806535.3154286804,858396.9895890686,19686.274509803923
2024-03-18,767949.9120656981,794091.6691692707,900797.3776490747,821739.0338348129,874578.3344858477,19612.456747404845
2024-03-19,769762.2828610148,796233.4584818953,903226.9689307807,823955.3924099824,876937.2089112833,19063.437139561705
2024-03-20,786292.4639408586,815780.0636069064,925400.1402687596,844182.5387632246,898464.997224399,20048.442906574393
2024-03-21,813186.8877268411,847584.6850302132,961478.4932946863,877094.4806643543,933493.2362971595,21361.014994232984
2024-03-22,815752.5202452904,850640.8664571727,964945.3477170542,880257.0671395919,936859.1827817423,21439.446366782005
2024-03-25,813320.3152817534,847715.6647330984,961627.0733358392,877230.0206009632,933637.4916959356,21160.322952710496
2024-03-26,818956.1242948789,854415.3910439732,969227.0723361007,884163.0068535646,941016.281457835,20733.56401384083
2024-03-27,818956.1242948789,854415.3910439732,969227.0723361007,884163.0068535646,941016.281457835,21471.741637831605
2024-03-28,813137.9281359145,847478.1188628086,961357.6073467899,876984.2042531508,933375.8689139972,21467.12802768166
2024-04-01,821832.3954248136,857842.1842521657,973114.339329992,887709.1084554085,944790.4037827598,22161.47635524798
2024-04-02,807974.3833677748,841325.7588234211,954378.5267128993,870617.6415616432,926599.9247688664,21146.48212226067
2024-04-03,823276.7445482521,859536.0541665454,975035.8222471317,889461.9527187669,946655.9590908813,21333.333333333336
2024-04-04,856317.532438366,895778.4467878904,1016148.2699664098,926966.1727638934,986571.7680675922,19485.582468281427
2024-04-05,857583.6567097427,897538.2288880211,1018144.5219894159,928787.2240339993,988509.916215904,20175.317185697808
2024-04-08,862938.996823075,903940.6579830609,1025407.2745950806,935412.5622701473,995561.2756395099,20299.88465974625
2024-04-09,862938.996823075,903940.6579830609,1025407.2745950806,935412.5622701473,995561.2756395099,20945.790080738177
2024-04-10,862938.996823075,903940.6579830609,1025407.2745950806,935412.5622701473,995561.2756395099,19831.603229527107
2024-04-11,882099.1376927882,926878.3897625847,1051427.2536962698,959148.9018927331,1020823.9046727617,21130.33448673587
2024-04-12,864061.5247514828,905284.5022017399,1026931.6972721517,936803.1942245626,997041.3277345158,19079.584775086503
2024-04-15,864061.5247514828,905284.5022017399,1026931.6972721517,936803.1942245626,997041.3277345158,18329.873125720875
2024-04-16,866780.7595052022,908540.462252698,1028778.4363764048,940172.5148840751,1000627.301783958,18712.80276816609
2024-04-17,878072.791979326,920400.9469797119,1042097.7792009815,952445.9382667746,1013689.9284068996,17010.38062283737
2024-04-18,851653.5197684192,888200.7338013117,1026053.416079072,919124.6315539432,978226.0016273687,16078.431372549021
2024-04-19,772650.166054424,792745.3426141399,976429.8416746536,820345.8331180786,873095.5484524766,14117.64705882353
2024-04-22,789165.6746814271,813456.2834618306,985382.5294596036,841777.8531011058,895905.6859409576,14860.438292964245
2024-04-23,807654.5624488723,838898.6965769578,1000753.8794723424,868106.0778934932,923926.8630310118,15847.750865051905
2024-04-24,826420.7294660264,864738.7000658503,1016346.033065784,894845.7357008394,952385.9290202894,16385.236447520187
2024-04-25,847932.8149820053,894751.3916671567,1051620.596408782,925903.3593440142,985440.6138296233,17280.276816608995
2024-04-26,871757.2108637252,928269.1698431668,1091014.763552883,960588.1038439254,1022355.6499028608,18348.327566320648
2024-04-29,875027.2080493027,932917.0496724879,1096477.5168983005,965397.8058325159,1027474.6243964108,18758.93886966551
2024-04-30,838475.597087627,880969.5931853201,1035422.5515954063,911641.7290956853,970261.9350568391,17720.876585928487
2024-05-01,807110.909403067,836392.9974974605,983030.7178640334,865513.1395456812,921167.1940749551,15813.148788927334
2024-05-02,807110.909403067,836392.9974974605,983030.7178640334,865513.1395456812,921167.1940749551,16855.8246828143
2024-05-03,807110.909403067,836392.9974974605,983030.7178640334,865513.1395456812,921167.1940749551,17970.011534025376
2024-05-06,816209.2081386868,848964.1790834634,997805.8985456782,878522.0036500619,935012.5515832477,19086.505190311418
2024-05-07,816632.5445632678,849549.1059164923,998493.3756602532,879127.2954939369,935656.7647834211,18602.076124567473
2024-05-08,822275.136209888,857375.8144654831,1007692.2749174776,887226.5013801825,944276.7642029382,18528.258362168395
2024-05-09,824445.6125164188,860386.4320198975,1011230.7186210775,890341.9376156471,947592.5286023658,18422.145328719722
2024-05-10,812092.2837769131,843197.2869323506,991027.9458988782,872554.329427459,928661.14515437,18929.64244521338
2024-05-13,817510.6582291345,850736.7304752106,999889.2164025872,880356.2687917684,936964.7632789155,19049.59630911188
2024-05-14,838948.3845616037,876232.7527511605,1029855.2409336338,906739.9692196895,965044.9831878354,19990.772779700113
2024-05-15,870511.0953938373,913910.7221852303,1074138.97053354,945729.747606359,1006541.8745844298,21670.12687427912
2024-05-16,851018.9080458758,890522.6421482718,1046650.4559512998,921527.3802487878,980783.2513930504,21324.10611303345
2024-05-17,859915.4752476008,901197.1865704582,1059196.4780935347,932573.5732271003,992539.7344851315,20964.244521337947
2024-05-20,882786.5899477522,928590.4227195571,1091392.3389829001,960920.5415693296,1022709.4639730622,22339.10034602076
2024-05-21,879246.727439862,924368.9500337868,1086430.7511442252,956552.0926599058,1018060.1159268084,22122.26066897347
2024-05-22,881399.2307425432,926931.6978127123,1089442.8038471523,959204.0659339984,1020882.6158612865,22853.51787773933
2024-05-23,925088.7519469551,979492.6087949264,1151218.775440686,1013594.9554054701,1078770.9375382704,22530.56516724337
2024-05-24,935268.277869765,991810.5254815379,1165696.2884271163,1026341.7368538927,1092337.3600035533,23778.546712802767
2024-05-28,946131.0591984072,1004952.9381698368,1181142.8493358032,1039941.7202362127,1106811.8468245554,24996.539792387543
2024-05-29,927147.0229161979,981906.0150750249,1154055.303861083,1016092.3876565015,1081428.9591834217,23430.21914648212
2024-05-30,927147.0229161979,981906.0150750249,1154055.303861083,1016092.3876565015,1081428.9591834217,22989.619377162628
2024-05-31,917006.2660888343,971166.3266760021,1141432.7165987364,1004978.7826265781,1069600.7293233345,22445.213379469435
2024-06-03,894773.5632638296,947620.5199207983,1113758.8224048454,980613.1970838867,1043668.3927234123,22385.236447520187
2024-06-04,896856.9950687254,949827.0030034826,1116352.1495312273,982896.5018293385,1046098.5180785165,21956.17070357555
2024-06-05,896856.9950687254,949827.0030034826,1116352.1495312273,982896.5018293385,1046098.5180785165,24779.700115340253
2024-06-06,896856.9950687254,949827.0030034826,1116352.1495312273,982896.5018293385,1046098.5180785165,24179.930795847748
2024-06-07,886369.1809808915,937133.010439447,1101432.6264599902,969760.5509182941,1032117.9018528808,23815.455594002306
2024-06-10,906293.7962300854,961082.1718945673,1129580.5921267397,994543.5344948281,1058494.4759323741,24980.392156862745
2024-06-11,899631.0137439893,953038.0639236195,1120126.1786429868,986219.3601346756,1049635.042160684,25010.38062283737
2024-06-12,934096.1401180524,994779.5757052731,1169185.877151012,1029414.1585364064,1095607.3439367632,27132.641291810844
2024-06-13,932451.4807076517,992777.8562796274,1166833.2131642946,1027342.7465688697,1093402.736447025,28069.204152249138
2024-06-14,912837.245407972,968903.4695164948,1138773.1318047573,1002637.14106534,1067108.515990066,27681.66089965398
2024-06-17,925046.1313924138,983719.7476020718,1156187.022793942,1017969.2677098707,1083426.5260063645,28895.040369088816
2024-06-18,936747.6211477078,997941.3264553408,1172901.9509570408,1032685.9898720819,1099089.5599231704,30085.35178777393
2024-06-20,947590.6764545009,1009703.3788575444,1186726.1446687146,1044857.5538767927,1112043.7774265676,27640.138408304498
2024-06-21,942016.5946005019,1002116.0385405684,1177808.5800540035,1037006.0501480477,1103687.4078596383,26765.859284890426
2024-06-24,876296.6681279544,922347.9195843647,1084055.3904950265,954460.6973294443,1015834.2401079002,24507.497116493654
2024-06-25,891863.3791889683,941183.5263177855,1106193.285078028,973952.0909301424,1036578.9654406555,25580.161476355246
2024-06-26,875283.1980899137,921194.1056875059,1082699.288152343,953266.7118569333,1014563.4792179428,25231.833910034602
2024-06-27,856015.0545480305,898018.3998022947,1055460.3814882373,929284.1127415487,989038.7557627452,24839.677047289504
2024-06-28,862702.4761093862,906058.3828962166,1064909.9469151124,937604.018611559,997893.6465726848,25531.718569780853
2024-07-01,859560.4143751009,902284.25288259,1060474.1305611876,933698.4872083534,993736.9824624773,25573.241061130335
2024-07-02,883228.341457905,930677.7666541785,1093845.6393005967,963080.5591777634,1025008.3746060755,26606.689734717416
2024-07-03,900827.8476438883,951867.5776518778,1118750.480898741,985008.1218162273,1048345.9190357064,27935.409457900805
2024-07-05,907578.0844601281,959999.8160449993,1128308.4759672685,993423.4949771988,1057302.4158554485,28055.36332179931
2024-07-08,918317.6663880504,972982.5593977117,1143567.3740642725,1006858.2499222341,1071601.049752906,29683.96770472895
2024-07-09,921755.18928195,977138.0728804609,1148451.4386299292,1011158.4431706714,1076177.753176175,29577.854671280278
2024-07-10,937254.1594326,995915.4588325014,1170520.9050736635,1030589.5889555342,1096858.35664997,31667.82006920415
2024-07-11,963871.458193504,1025108.1007886444,1204831.646393066,1060798.611827191,1129009.8741289966,28519.031141868512
2024-07-12,962789.1213750194,1024253.8837371382,1203827.6666803397,1059914.654065332,1128069.0762901562,29540.945790080736
2024-07-15,949352.5114525434,1007897.0730865895,1184603.15456237,1042988.3591519725,1110054.390112649,29660.89965397924
2024-07-16,956521.1354342187,1016619.8045280853,1194855.168838344,1052014.7841674038,1119661.2305222095,30154.55594002307
2024-07-17,956521.1354342187,1016619.8045280853,1194855.168838344,1052014.7841674038,1119661.2305222095,23727.7970011534
2024-07-18,956521.1354342187,1016619.8045280853,1194855.168838344,1052014.7841674038,1119661.2305222095,23891.58016147635
