date,strategy,leg,ticker,action,qty,price,pnl,side,regime_today,active_today,bear_streak,equity_eod,cash_eod,reason_short,reason_detail
2022-01-20,yangbyungi,LONG,SOXL,STOP_BUY,943976.3529459776,52.92824981532096,0.0,,BEAR,yangbyungi,2,78794127.86599678,10844145.050207134,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2022-01-20,yangbyungi,LONG,SOXL,LOC_SELL,235994.08823649443,45.967006677627566,-1650980.7708329428,loser,BEAR,yangbyungi,2,78794127.86599678,10844145.050207134,양변기 v5 loser LOC 전량청산,"종가 > entry → loc_on_loss 100% 적용. SOXL 종가 @ 45.9670, pnl $-1,650,981. F1_A6 asymmetric LOC"
2022-01-20,yangbyungi,SHORT,SOXS,STOP_BUY,3756.887184020784,8866.0308,0.0,,BEAR,yangbyungi,2,78794127.86599678,10844145.050207134,양변기 v5 SOXS SHORT(롱) 진입,"BEAR regime — SOXS intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2022-01-21,yangbyungi,LONG,SOXL,MOO_SELL,707982.2647094833,45.197391220092776,-5497625.70114664,,BEAR,yangbyungi,3,76271890.08450438,42630945.79183707,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 45.1974
2022-01-21,yangbyungi,SHORT,SOXS,MOO_SELL,3756.887184020784,9515.24,2414835.9969852977,,BEAR,yangbyungi,3,76271890.08450438,42630945.79183707,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXS 시가 @ 9515.2400
2022-01-21,yangbyungi,LONG,SOXL,STOP_BUY,1026186.0748049532,45.92125038963317,0.0,,BEAR,yangbyungi,3,76271890.08450438,42630945.79183707,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2022-01-21,yangbyungi,LONG,SOXL,LOC_SELL,256546.5187012383,43.68814408493042,-580941.7907296605,loser,BEAR,yangbyungi,3,76271890.08450438,42630945.79183707,양변기 v5 loser LOC 전량청산,"종가 > entry → loc_on_loss 100% 적용. SOXL 종가 @ 43.6881, pnl $-580,942. F1_A6 asymmetric LOC"
2022-01-24,yangbyungi,LONG,SOXL,MOO_SELL,769639.5561037149,40.9795,-3826775.365486868,,BEAR,yangbyungi,4,74159351.17572299,74159351.17572299,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 40.9795
2022-01-27,yangbyungi,SHORT,SOXS,STOP_BUY,2876.6346884851514,10308.3516,0.0,,BEAR,yangbyungi,7,77404311.54170391,44495610.705433786,양변기 v5 SOXS SHORT(롱) 진입,"BEAR regime — SOXS intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2022-01-28,yangbyungi,SHORT,SOXS,MOO_SELL,2876.6346884851514,11534.23,3504412.7345338576,,BEAR,yangbyungi,8,75534616.57778728,14611672.120120946,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXS 시가 @ 11534.2300
2022-01-28,yangbyungi,LONG,SOXL,STOP_BUY,1051017.7213418374,36.93400669032096,0.0,,BEAR,yangbyungi,8,75534616.57778728,14611672.120120946,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2022-01-28,yangbyungi,SHORT,SOXS,STOP_BUY,2537.4511038640667,12238.5162,0.0,,BEAR,yangbyungi,8,75534616.57778728,14611672.120120946,양변기 v5 SOXS SHORT(롱) 진입,"BEAR regime — SOXS intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2022-01-28,yangbyungi,SHORT,SOXS,LOC_SELL,634.3627759660167,10794.6,-921080.6619304252,loser,BEAR,yangbyungi,8,75534616.57778728,14611672.120120946,양변기 v5 loser LOC 전량청산,"종가 > entry → loc_on_loss 100% 적용. SOXS 종가 @ 10794.6000, pnl $-921,081. F1_A6 asymmetric LOC"
2022-01-31,yangbyungi,LONG,SOXL,MOO_SELL,1051017.7213418374,38.97050667762757,2112475.63013383,,BEAR,yangbyungi,9,80463136.94230357,37855811.34274851,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 38.9705
2022-01-31,yangbyungi,SHORT,SOXS,MOO_SELL,1903.08832789805,10594.7,-3143536.192963235,,BEAR,yangbyungi,9,80463136.94230357,37855811.34274851,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXS 시가 @ 10594.7000
2022-01-31,yangbyungi,LONG,SOXL,STOP_BUY,955749.7498771872,39.59463912949561,0.0,,BEAR,yangbyungi,9,80463136.94230357,37855811.34274851,양변기 v5 SOXL LONG 진입,"BEAR regime — SOXL intraday High가 시가 × (1+thr) 터치 → stop-buy. F1_A6 spec, RSI-based alloc 분기, gap filter 통과"
2022-02-01,yangbyungi,LONG,SOXL,MOO_SELL,955749.7498771872,45.867054389953616,5966271.319036745,,NEUTRAL,longbyungi,0,81677894.00453374,81677894.00453374,양변기 v5 carry 익일 MOO 청산,LOC 미체결분 또는 다음날 강제청산. SOXL 시가 @ 45.8671
2022-02-02,longbyungi,LONG,SOXL,STOP_BUY,1658809.0227390197,49.22164976463317,0.0,,NEUTRAL,longbyungi,0,81845637.43505739,0.0,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 49.2216, slippage +0.05%)"
2022-02-03,longbyungi,LONG,SOXL,MOO_SELL,1658809.0227390197,45.55721183013916,-6133629.719778225,,NEUTRAL,longbyungi,0,69417363.61266652,69417363.61266652,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 45.5572 (slippage −0.05%, commission 0.035%)"
2022-02-03,longbyungi,LONG,SOXL,STOP,1631518.6628929626,42.562595069187445,-6126900.672088996,,NEUTRAL,longbyungi,0,69417363.61266652,69417363.61266652,롱변기 intraday 손절,NEUTRAL regime — 진입 후 intraday Low가 entry × (1−6%) 손절선 터치 → 같은 날 손절 청산 (exit 42.5626)
2022-02-04,longbyungi,LONG,SOXL,STOP_BUY,1623892.417436123,42.73255745944976,0.0,,NEUTRAL,longbyungi,0,70574362.975056,0.0,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 42.7326, slippage +0.05%)"
2022-02-07,longbyungi,LONG,SOXL,MOO_SELL,1623892.417436123,43.61817938995362,1389076.2302769425,,NEUTRAL,longbyungi,0,69333431.52893001,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 43.6182 (slippage −0.05%, commission 0.035%)"
2022-02-07,longbyungi,LONG,SOXL,STOP_BUY,1597176.4978723752,44.31674668018341,0.0,,NEUTRAL,longbyungi,0,69333431.52893001,0.0,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 44.3167, slippage +0.05%)"
2022-02-08,longbyungi,LONG,SOXL,MOO_SELL,1597176.4978723752,42.728625,-2585170.0110141784,,NEUTRAL,longbyungi,0,73203942.38972658,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 42.7286 (slippage −0.05%, commission 0.035%)"
2022-02-08,longbyungi,LONG,SOXL,STOP_BUY,1570900.102719526,43.41294562499999,0.0,,NEUTRAL,longbyungi,0,73203942.38972658,0.0,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 43.4129, slippage +0.05%)"
2022-02-09,longbyungi,LONG,SOXL,MOO_SELL,1570900.102719526,48.4057853050232,7792769.047363222,,NEUTRAL,longbyungi,0,78828757.8792597,0.0,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 48.4058 (slippage −0.05%, commission 0.035%)"
2022-02-09,longbyungi,LONG,SOXL,STOP_BUY,1545056.0010189964,49.181028534908286,0.0,,NEUTRAL,longbyungi,0,78828757.8792597,0.0,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 49.1810, slippage +0.05%)"
2022-02-10,longbyungi,LONG,SOXL,MOO_SELL,1545056.0010189964,47.55621183013916,-2562745.3590712547,,NEUTRAL,longbyungi,0,70541550.50700632,1.4901161193847656e-08,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 47.5562 (slippage −0.05%, commission 0.035%)"
2022-02-10,longbyungi,LONG,SOXL,STOP_BUY,1519637.080774341,48.31784870944976,0.0,,NEUTRAL,longbyungi,0,70541550.50700632,1.4901161193847656e-08,롱변기 진입,"NEUTRAL regime — SOXL intraday High가 시가 × (1+breakout_thr) 터치 → stop-buy 체결 (entry × 48.3178, slippage +0.05%)"
2022-02-11,longbyungi,LONG,SOXL,MOO_SELL,1519637.080774341,46.536721372604376,-2757117.7293432504,,NEUTRAL,longbyungi,0,64960634.041986905,64960634.041986905,롱변기 익일 MOO 청산,"전일 carry position을 익일 시가에 청산. SOXL @ 46.5367 (slippage −0.05%, commission 0.035%)"
2022-02-11,longbyungi,LONG,SOXL,STOP,1494636.3469941106,43.47771841294683,-5733541.748891093,,NEUTRAL,longbyungi,0,64960634.041986905,64960634.041986905,롱변기 intraday 손절,NEUTRAL regime — 진입 후 intraday Low가 entry × (1−6%) 손절선 터치 → 같은 날 손절 청산 (exit 43.4777)
